comentario;nota;data
O MASP é uma joia rara. Localizado no meio da Av. Paulista, é palco de manifestos artísticos e políticos. Adorna passeatas, corridas de rua e outros eventos. Abriga um acervo incomparável e recebe exposições icônicas. Um lugar imperdível e incomparável.;5.0;abr de 2022
Um museu bem caro: R$50,00 com tickets que só podem ser comprados pelo site. Para fins de comparação, a Pinacoteca custa R$20,00 e é ainda mais interessante que o MASP. Vale a pena visitar e conhecer uma vez, é um ícone paulista, mas acredito que não retornaria pelo alto custo da entrada.;4.0;mai de 2022
Todas as vezes que venho à São Paulo, visito com certeza, um dos museus mais completo de arte que conheço;5.0;jul de 2021
Fomso ao MASP para as exposições temporárias: Zerbini (muito bom) e Volpi. Essa merece comentário à parte: curadoria exemplar, museografia elengatíssima, digna do grande artista e uma mostra maravilhosa. Uma oportunidade excepcional de ver dezenas de obras primas no mesmo local e ao mesmo tempo. O serviço no MASP, apesar de atencioso é deficiente: a loja estava fechada, apesar dos funcionários estarem todos lá dentro, o restaurante ficou caro (!) e os livros são inacessíveis de tão custosos. Podiam repensar isso tudo, afinal, vivemos tempos bicudos e uma visita a um museu implica, quase que necessariamente, em uma parada para restauração e na compra de itens de interesse (catálogos, livros, lembranças etc.). ;4.0;mai de 2022
Lindo como sempre, vale uma revisita sempre que se passa na cidade.A prefeitura deveria se preocupar mais com os locais turisticos da cidade. O vão do museu está bastante abandonado e perigoso. A cidade precisa voltar a ser dos cidadãos!;5.0;mai de 2022
Super organizado para o acesso ao museu, artes lindíssimas, acervo surpreendente de Picasso a degas, achei maravilhoso.;5.0;mai de 2022
"As entradas custam R$ 50,00 (deve ser feito pelo site), nas terças feiras é gratuita, porém também precisa de agendamento. O lugar está meio largado, pois há várias barracas de mendigos nas proximidades, inclusive presenciamos briga e bate boca entre estes no local. Apesar do grande acervo de obras, o MASP precisa de melhoras, as obras ficam todas ""amontoadas"" e a sua ficha técnica fica atrás da obra, não há lugar pra sentar, só avisaram que as mochilas deveriam ficar na frente depois que entramos (não sei se havia guarda-volumes).";3.0;jul de 2022
Um museu pequeno e um custo alto para o que vimos.Para quem conheceu museus na França e Peru por exemplo o MASP fica devendo e MUITO.;3.0;jun de 2022
O sistema de venda de ingressos, exclusivamente on line, adotado pelo Masp precisa de melhorias. O aplicativo não é amigável e apresenta inconsistências, fazendo com que a simples compra de ingressos se transforme em um transtorno. Presenciei turistas estrangeiros com família desistirem da visita em razão da dificuldade de fazer a compra via QR code. É inconcebível não existir um modelo híbrido de venda.;2.0;jul de 2022
No quesito arte, o MASP é perfeito: seu acervo conta com grandes obras, e grandes nomes da arte mundial, renascentistas, moderna, sacra, etc.;5.0;jun de 2022
Não foi a minha primeira vez no MASP, mas acho o passeio delicioso. A exposição fixa do segundo andar é maravilhosa e vale a pena contemplar as obras, ainda que você não entenda tanto de arte. O acesso pode ser por elevador ou escadas. O valor para visitar o museu é de 50 reais (inteira), e a compra se dá por meio de um site. Fomos num domingo e estava tranquilo.;4.0;jun de 2022
O acervo é de extrema qualidade. O interior do museu é muito belo. Outro ponto positivo é a clara inclusão que se nota no museu, com muitos funcionários de diversas etnias, etc. O que me deixou desagradado é falta de guarda volumes para deixar os pertences, o excesso de regras, como por exemplo, não poder tomar água dentro de alguns espaços do museu. Outro ponto negativo é a fachada do museu. Não condiz em nada com o seu ótimo interior. Sujo, pichado, aparentemente abandonado. Uma reforma cairia bem.;3.0;mar de 2022
O museu reune obras famosas e obras de artistas locais, possui uma estrutura muito boa com café, restaurante, banheiro, auditorio e 3 andares de exposição. O atendimento no museu é bom também e muito organizado. Valeu a pena o passeio;5.0;mar de 2022
Lugar que simplesmente não canso de ir. A parte de cima (exposição permanente) é simplesmente fantástica e há obras dos maiores pintores da história como Van Gogh, Monet, Picasso, além de Portinari e Tarsila do Amaral, nossos orgulhos nacionais! Nos andares de baixo ficam as exposições itinerantes, sempre relevantes e belas. O museu fica na Avenida Paulista e recomendo que se faça a visita em um domingo, pois a avenida é fechada e vários artistas expõem seus trabalhos e fazem performances ali. Imperdível!;5.0;fev de 2022
o museu é realmente incrivel. sem dúvida o melhor e maior acervo do brasil. porem acho caríssimo para a realidade do nosso país( 40 reais) . ;4.0;fev de 2022
Experiência péssima, ingresso só vendidos pela internet e o sinal no vão do masp é péssimo. Funcionários arrogastes e despreparados.O acervo fica amontoado no segundo andar. A ficha técnica das obras ficam atrás delas, o que é um absurdo. Não há bancos para sentar e apreciar as obras. Não há sinalização visual em lugar nenhum.;1.0;mai de 2022
Museu moderno e muito bem limpo em seu interior, com fácil acessibilidade. Acesso de suma relevância.  Funcionários educados e comprometidos com o trabalho. Só em seu exterior , mas especificamente nas bilheterias onde se aguarda para entrar poderia estar melhor cuidado, há muitos moradores de rua o que causa um desconforto  ( pelo perigo)aos visitantes.;4.0;abr de 2022
Tem um acervo riquíssimo, com obras dos grandes mestres das artes mundiais, e tem exposições temporárias de artistas contemporâneos.  Um encantamento!;5.0;jan de 2022
Um dos melhores museus de São Paulo e do Brasil. O acervo permanente no segundo andar com obras de vários pintores internacionais e nacionais vale a visita. Além disso, possui exposições temporárias nos outros andares. Apesar de ter um dos ingressos mais caros R50,00 (abril/22), vale pelas obras.;5.0;abr de 2022
Incrível!Além de seu acervo atual, está com mostras de Alfredo Volpi, Zerbini e Obdias Nascimento em lembrança / comemorações da semana de arte moderna de 1922.Todos os colaboradores do Masp são solícitos e educados. Destaque para a Karina!O museu está em conformidade com todos os museus importantes do planeta!!Informativos das obras de artes e dos artistas, limpeza impecável, iluminação e climatização adequados, sinalização de segurança e lógico, com informações sobre o que é permitido e não permitido fazer durante a visitação!Outro detalhe, o Masp tem excelentes condições de acessibilidade para portadores de necessidades especiais, idosos e carrinhos para crianças dentre outros! Só um detalhe, o imóvel está em reforma externa, dai tudo bem, mas o espaço do vão do prédio precisa ser mais limpo e acessível para os visitantes!;5.0;abr de 2022
O MASP fica na avenida Paulista, o melhor lugar do metrô pra descer é na Trianon-MASP. As terças a entrada é gratuita, sendo possível agendar a visita por horário no site. A entrada é tranquila e existem muitos funcionários organizando o local. A visita é sempre maravilhosa. O café no primeiro andar estava fechado. O banheiro é unissex. É possível acessar os andares por escadas e elevadores.;4.0;jan de 2022
As obras são fantásticas, mas essa coisa de ter que ficar indo para trás do quadro para saber dos detalhes e legal para determinado público de experts.  Algumas pessoas que estavam comigo(idosos com pouca mobilidade) se irritaram com esse advinha, e vai atrás a todo momento além da disposição  das obras. Do resto , tudo muito limpo e belas artes.;4.0;dez de 2021
Experiência maravilhosa, que surpreendeu pela organização e segurança.  Exposição de Maria Martins foi a que mais nos emocionou. Minha filha de 11 anos ficou encantada .;5.0;jan de 2022
Cinquenta anos depois consegui visitar esse museu. Não sei se acabou a vergonha ou apenas começou a admiração do acervo do MASP ou ambos. Se quiser economizar, visite na terça agendando com antecedência na internet.;5.0;dez de 2021
Foi uma grata surpresa a promoção de aniversário da Av. Paulista. Onde a entrada era franca, desde que agendado. O museu é fascinante. Seja pela arquitetura e pelo conteúdo. Muitas obras de pintores famosos mundialmente.  Apenas senti falta de mais obras de brasileiros. Mas vale a pena a visita. Tudo bem organizado.;5.0;dez de 2021
Falta acessibilidade para idosos e pessoas com mobilidade reduzida. Precisaria de bancos espalhados pelos andares para idosos e pessoas com mobilidade reduzida sentarem. Precisa contratar alguém para ficar no guarda-volumes também. Precisa também aumentar o tamanho das letras nas placas com os nomes das obras para que idosos consigam ler com mais facilidade.;3.0;mar de 2022
O edifício em si é a melhor parte do Museu. Uma boa obra de arquitetura, já que todo o Museu está quase suspenso no ar. A exposição é bonita.;3.0;fev de 2022
Fiquei perplexa ao passar pelo local e ver a quantidade de moradores de rua e drogados ocupando 90% do espaço aberto no entorno do MASP. As pessoas se ariscavam num minúsculo espaço no lado de fora da grade de proteção, se cadastrando pra entrarem no Museu. Lamentei muito não ter entrado pois tive medo de ser assaltada. Minha indignação para com os responsáveis que negligenciam o espaço e os frequentadores. Nota 0;1.0;fev de 2022
Fui na terça-feira, horário das 14:30. O museu estava extremamente lotado, fila com grande aglomero para entrar nas exposições. Me senti muito exposto, visto que estamos numa crescente de casos de Covid-19. Muita gente no mesmo espaço, janelas fechadas, muito abafado num calor de 35 graus, pouca ventilação. Fui obrigado a ir embora sem ver nenhuma obra, me senti ameaçado no meio de tanta gente em espaço tão apertado. Sugestão ao museu: diminuam o número de visitades por período, pelo menos durante esse caos de covid que estamos vivendo. ;2.0;jan de 2022
Não vendem ingresso no local, porque a mulher (que fica por trás de um vidro, dentro da cabine e sozinha) pode transmitir ou receber o vírus do covid (explicação breve da pessoa da segurança)... só vende pelo site. Interessante... a poucos metros, várias barracas e muita gente... aí, não tem perigo de contágio...;2.0;jan de 2022
Museu fantástico, obras de artistas mundialmente renomados aqui nem perto de nós,  no coração do Brasil.  Passeio imperdível pra quem está em São Paulo ;5.0;nov de 2020
Realmente muitas coisas interessantes e incríveis. Quadros lindos. Mas entrada bem cara e realmente precisa de mais policiamento. Mas vale muito a visita!!;4.0;out de 2021
É sempre uma nova experiência ver as exposições do MASP. Desta vez, sentimos falta das exposições interativas, mas ainda assim, valeu a pena. Os preços aumentaram, e só é possível entrar com horário marcado.;4.0;set de 2021
Aos domingos a entrada é gratuita. Tiramos ingressos no site e fomos bem recepcionados pelos funcionários. Uma filha rápida e entramos. Você é incomodado ao extremo na fila por vendedores e pessoas tentando te extorquir dinheiro para medir pressão ou algo do gênero. Seja curto e grosso e diga não. Depois que se entra existe oficina de arte e uma exposição pequena, mas com obras de Van Gogh, Monet, Rammbrant, Picasso e a obra mais famosa de Portinari. Achei que pelo tamanho do museu teriam mais exposições, mesmo assim gostei. Recomendado. ;4.0;dez de 2021
O museu do MASP está situado na movimentada avenida Paulista! Para ter acesso ao museu você precisa adquirir os ingressos através do site do museu! É fácil e bem prático! Nas terças-feiras o acesso ao museu é gratuito! O museu têm dois pavimentos de exposição! Um primeiro pavimento com exposição de uma única artista! No segundo pavimento ficam diversas obras de artistas nacionais e internacionais renomados! Vale muito a pena a imersão no museu, uma experiência cultural única! Voltarei mais vezes!;5.0;dez de 2021
Vale muito a pena conhecer. Mês de Dezembro oferecendo visita de graça. Basta fazer cadastro no site próprio e seguir as orientações do mesmo.Em frente à Av. Paulista.;5.0;dez de 2021
Não esquecer de fazer reserva online. Funcionários atenciosos, tudo organizado de tal forma que a nossa experiência seja a melhor possível. O acervo do MASP é espetacular. ;5.0;nov de 2021
Hoje pela manhã, ao tentar comprar um ingresso para o Museu, sou informado sobre a oferta de entrada gratuita. Fiz o cadastro como fui orientado, e ao entrar no predio, sou abordado de uma maneira bem inadequada por uma funcionaria da Renner avisando que eu teria de utilizar o adesivo da marca na blusa, pois a Marca estava PAGANDO o meu ingresso. Exatamente com essas palavras. Nada contra a empresa, ou suas estrategias de marketing.  Eu poderia utilizar tranquilamente o adesivo, se não fosse o tom abusivo pelo qual fui abordado. Ela repetiu que ou eu utilizaria o adesivo, ou seria impedido de entrar . Voltei para a saida do prédio e pedi para comprar o meu proprio ingresso, mas fui informado que naquela data, todos os tickets do Museu estavam direcionados para a campanha da Renner. Quero deixar então registrado a minha insatisfação pela maneira como fui tratado, não pelos funcionarios do Museu que foram muito gentis, mas pela forma arrogante da funcionaria da Renner. Um absurdo alguém ter a entrada de um museu, que é aberto ao publico, condicionada a uma propaganda compulsória de uma marca. E mais ainda ser impossibilitado de comprar o proprio ingresso.;1.0;nov de 2021
Visita obrigatória em uma ida a SP. Incrível! Vale a pena o valor do ingresso pois as exposições são maravilhosas. Ótima visita!;5.0;jul de 2021
MASP, sempre o MASP!! Retorno a esse Museu que é quase visita obrigatória para quem vai a SP. Exposições imperdíveis. Lembrando que os locais para visitação são no 2º, -2º e - 1º andares. Os ingressos são adquiridos on line. Na entrada não está sendo disponibilizada a compra. Tem um café e serve também comidas para lanche e almoço. Cuidado com os ambulantes e pessoas que te abordam. Não é recomendado parar. Seguem rigorosamente os protocolos de segurança da covid 19. Na entrada eles te dão um adesivo que facilmente se solta da roupa, em algumas outras exposições no local se não estiver com o adesivo, podem te pedir o ingresso para averiguação. Portanto, tenha-o sempre a mão.;5.0;jul de 2021
Muito imponente. Sua estrutura é admirável.Não pude entrar, mas só de estar de baixo dessa linda estrutura já foi impressionante.;5.0;jul de 2021
Não me conformo que o melhor acervo de Arte da América Latina se transforma em albergue durante a noite. Por favor façam alguma coisa!;5.0;abr de 2021
Não fomos informados de maneira clara que o acesso se dava ate as 17:30. Não havia essa informação no site, ingresso ou bilheteria de maneira clara. A atendente do guichê foi deselegante e fechou em nossa cara. Nós e pelo menos 10 pessoas ficamos de fora na portaria. No mesmo momento. Lamentável!;1.0;jul de 2021
Muito bagunçado a região, perigosa, faltam melhores exposições. Não é tudo isso que se fala. Não recomendo não. Tem outras coisas melhores.;2.0;ago de 2021
Um show de cultura no coração da cidade. Obras renomadas a poucos passos de distância do metrô e ônibus . Parada obrigatória pra quem vem conhecer sp e pra quem mora aqui. ;5.0;ago de 2021
Amantes de historias, culturas. Perfeito dentro e fora. embaixo sempre tem alguma feiirinha ou alguma apresentação;5.0;ago de 2021
Exposição das obras mais lindas que meu olho já conseguiu ver. Quem for em SP e que gosta de rolês culturais, não deixe de visitar o MASP, vale a pena demais. Além do atendimento dos funcionários, que é ótimo.;5.0;ago de 2021
Gostei do local, era um sonho conhecer, pois era uma das obras mais comentadas nas aulas de arquitetura quando o assunto era arquitetura no Brasil e modernismo. Achei incrível o quão grande é, porém a falta de policiamento no local é um triste tópico a se comentar, mas a todos que vão a São Paulo e nao passar pelo MASP, eu digo que estão perdendo uma experiência incrível.;4.0;jan de 2021
O MASP reúne exposição de lindas obras de arte, é uma experiência enriquecedora. As terças a entrada é grátis, porem os ingressos devem ser retirados de forma antecipada no site pois se esgotam rapidamente. ;5.0;fev de 2021
O MASP é certamente o mais importante museu de arte da América Latina. É um museu compacto e suas mostras permanentes reunem sempre um apanhado geral de arte desde o inicio do renascimento até o modernismo, misturando  arte européia e brasileira. Há também as mostras especificas, é bom verificar o calendário de exposições. Oportunidade de conhecer os grandes mestres do impressionismo como por exemplo, Renoir, Manet, Monet, Van Gogh, etc.,  que no MASP estão muito bem representados;5.0;fev de 2020
"Referência na América Latina, o acervo fixo do MASP é incrível e merece uma visita de quem está por São Paulo. Fora as exposições itinerantes - sempre tem algo bacana. No ""vão"" fica uma feira de antiguidades que dá pra conhecer muita história também. No domingo o passeio se completa com a clássica ""andada pela Paulista"", com seus tipos, feirinha e estilo de vida paulistano. Muito bom pra todas as idades. ";5.0;jul de 2021
Um lugar onde as obras que vemos em livros e revistas estão ao alcence de nossos olhos com uma proximidade surreal, vale muito a pena conhecer o museu que é o marco de São Paulo e da nossa Avenida Paulista!;5.0;jul de 2021
Não entrei no Masp mas quero avaliar a feira de antiguidades que está ocorrendo aos domingos: muito boa e com bastante variedade. Nesta feira não há as miudezas que encontramos nas outras feiras de antiguidade como brinquedos, garrafas e objetos sem conservação. A feira está voltada para pratarias, moedas e antiguidades mais elaboradas. Vale a visita.;4.0;jun de 2021
Exposição de Beatriz Milhazes imperdível. Espaço amplo com peças incríveis. Uma explosão de cores a cada quadro. Incrível ;5.0;mai de 2021
O acervo do MASP, embora não seja muito numeroso, é extremamente rico: representantes dos principais movimentos artísticos e de alguns dos mais famosos pintores do Brasil e do mundo são encontrados ali. Os quadros estão dispostos em ordem cronológica, o que torna a visita uma viagem pela história da arte. Vejo muitas reviews criticando o uso dos cavaletes de vidro devido ao fato de que é necessário dar a volta para ler os detalhes da obra, mas saibam que essa disposição foi a forma originalmente projetada por Lina Bo Bardi para o museu e eu particularmente considero um dos fatores que torna o MASP tão único (cheguei a visitar algumas vezes na configuração tradicional e acredito que a experiência com os cavaletes é superior). O fato de ter um acervo compacto também é muito positivo na minha opinião porque não deixa a visita cansativa e entediante como as vezes acontece com museus muito grandes onde você acaba não prestando atenção em diversas obras por conta do número exagerado de itens. Enfim, considero o MASP imperdível para quem está em SP.;5.0;dez de 2020
A exposição permanente contem obras de valor inestimável, de artistas renomados e de grande representatividade. Para mim, as obras mais impactantes e impressionantes são as de Portinari. Não achei muito prático as informações sobre a obra estarem atrás do quadro, pois isto dificulta você se atentar aos detalhes descritos sobre a obra. A estrutura que fixa os quadros é muito bonita, dá impressão que os quadros flutuam. O valor da entrada é um pouco caro, pensado na inclusão e no acesso de todos à arte (sei que tem um dia de entradas gratuitas).  Achei a organização e gerenciamento da fila ruins, poucos funcionários e muito demorado (você escolhe horário de visitação, mas demora tanto para entrar que não faz sentido ter horário).;4.0;nov de 2020
Fui ao domingo e estava tendo feira e para minha surpresa o Museu estava aberto para visitação e cheio. Caso, pretenda visitar vá cedo.;4.0;nov de 2020
O MASP conta com obras famosas e de importância mundial. Seu tamanho compacto facilita a visita e o entendimento das obras. Se for a SP, visite!;5.0;mar de 2020
"Muito bom para quem nunca foi aos museus europeus e americanos.O acervo, embora bom, é muito restrito.Para quem conhece o Prado, National Gallery, D'Orsay, Met, Louvre, onde só os edifícos já valem a visita, o MASP fica acanhado.Outro grande problema para quem for visitar: o nome da obra e o autor ficam ATRÁS do quadro!!! Isso mesmo...se vc quiser saber alguma coisa de determinada pintura, vc terá que dar a volta em volta do quadro, ler, e depois voltar de novo para terminar de observar mais detalhes...!!! Todos os grandes museus tem uma pequena etiqueta bem ao lado da obra para rápida e fácil identificação.Mas algum ""gênio"" teve essa infeliz idéia...Alô curador????";3.0;set de 2020
Um museu fantástico, acervo excelente, com obras fantásticas, num prédio lindo, no coração da Paulista. Nesse momento deve ser feita a compra de ingressos pelo site do museu.;5.0;nov de 2020
Eu sou apaixonada pelo MASP. Desde a arquitetura do local, passando pela localizacao e todas as obras de arte e exposicoes que la se encontram me deixam sempre boquiaberta.;5.0;fev de 2020
Ambiente familiar, lugar excelente para mostrar aos Juniores e jovens as riquezas do Brasil.  Mas não pense que vai encontrar grandes obras como nos EUA ou Europa, mas vale muito a pena.;4.0;fev de 2020
Experiência extremamente rica. Acervo com grandes artistas de todo mundo. Toda 3a feira o acesso nao tem custo. Tudo muito bem organizado, ambiente agradável. Eu não entendo muito (talvez nada) de arte, mas impossível nao se envolver e emocionar. Va sem pressa. Se permita aprender!  Curta! ;5.0;dez de 2020
O lugar tem uma arquitetura e conteúdo legais, mas tem muitas pessoas abaixo do edifício, além do lugar cheirar mal.;3.0;set de 2020
Com arquitetura arrojada, este museu situado bem no meio da av Paulista alem de grandes obras de arte com exposiçoes, é atualmente um ponto de encontro de manifestaçoes populares.;5.0;fev de 2020
Além de ser um marco da arquitetura no Brasil, o MASP possui uma das galerias mais imponentes do Brasil. Sempre com excelentes exposições. Recomendo comprar as entradas antecipadas na Internet e evitar filas.;5.0;nov de 2019
Tem obras incríveis e históricas, na terça-feira não é cobrado entrada (pode ter fila grande mas anda rápido). No andar de cima tem a exposição fixa com obras de Portinari, Van Gogh, Picasso (só os fracos kkkk) entre outros! No andar de baixo as exposições são temporárias, então de tempo em tempo ficam mudando. Já fui 2x e só de lembrar já estou com vontade de visitar de novo!;5.0;jan de 2020
Às terças-feiras continua com entrada grátis, mas por causa da pandemia, horário de visitação está reduzido e os ingressos devem ser reservados pela internet. Muitos funcionários orientando os visitantes, ambiente limpo, todos usando máscaras o tempo todo e controle de quantidade de pessoas nas salas. Imperdível!!;5.0;out de 2020
Pontos positivos: Musel é muito bem conservado e suas obras muito bem dispostas e excelente estado de conservação. Me agradou muito de ter a oportunidade de conhecer obras de artistas tão renomado. Pontos negativos: O assédio de pedintes é muito grande.;5.0;dez de 2019
Museu maravilhoso, com um acervo fantástico. Digno de uma visita. Observar aprendendo a história, a cultura e com beleza Seja para escolas ou  simples curiosos na arte, o museu é uma visita de grande aprendizado;5.0;fev de 2020
A  maior viagem é passear pela Avenida Paulista de ponta a ponta e depois dar uma parada embaixo do MASP e ver os artistas e artesãos de rua e suas belezas ! E Entrar no MASP e contenplar as mais variadas obras de arte de todo o mumdo !!;5.0;dez de 2019
Um local bom para ir se conhecer, o estabelecimento é bom e atendimento também. me chama a atenção as pessoas que ficam ali embaixo nao respeitando  o uso de mascaras, sei que não diretamente ligado ao Museu. Mais fora isso otimo local. ;4.0;jun de 2020
Principal expoente cultural de São Paulo, surpreende já na estrutura física com seu vão que é parte cotidiana da cidade dentre os jovens. Por dentro, surpreende novamente com obras espetaculares. Parada obrigatória em SP.;5.0;set de 2019
