comentario;nota;data
"MUITA CULTURA E ENTRETENIMENTO!!o AquaRio é muito mais que um passeio divertido, ele ensina coisas muito interessantes para crianças e adultos com um sistema de ""passaporte""onde a cada ""aula""a criança pega um carimbo para ganhar um brinde no final.Alem disso o trajeto inteiro é repleto de instrutores que te explicam sobre a vida marinha.os espaços são todos lindos e cheios de animais.VALE MUITO A PENA A VISITA!!!";5.0;nov de 2022
Muito fraco . Poucas variedade marinha . Calor , e caro pelo que oferece. Atendentes despreparados . Nao valeu a pena . Zz;2.0;dez de 2022
O passeio foi bom! No entanto faltou um tour com guia, o valor não e acessível! Deixando um pouco a desejar! Poderia ser melhor explicado!;4.0;dez de 2022
Local com diversos espécimes de peixes, profissionais disponíveis para explicar cada dúvida dos visitantes. Local muito bonito e atrativo para todas as idades. ;5.0;jan de 2023
Nossa uma experiência incrível, muita opções de peixes! Excelente iniciativa. Recomendo muito. Muito bom para casal e crianças;5.0;out de 2022
Esperava mais…. Vale o túnel do final. Aquário pequeno e simples para o preço q cobra…. Achei decepcionante Pequeno. Se não fosse o túnel que passamos no final, o aquário seria um desastre!;3.0;out de 2022
Bom para dar uma relaxada, é um lugar lindo, bem estruturado, super informativo, bom para passar umas 2h só observando os peixinhos e toda vida marinha que ali vive. ;5.0;out de 2022
Um local encantador para crianças e adultos, um pouco caro para a experiência, mas imperdível mesmo assim.;5.0;nov de 2022
Boa iniciativa educativa, com agradecimentos especiais aos educadores todos, incluindo Lorraine e Jorge. Mas poderiam melhorar na retirada do plástico na loja, presença de corais reais em ao menos um ou dois tanques, displays informativos mais interativos e touch (como tablets) e música ao longo do Aquário. Alguns profissionais fora do time educativo não eram muito profissionais, com acesso ao telefone e fazendo chamadas pessoais em frente ao público.;4.0;dez de 2022
A visualização dos animais é bem legal, principalmente no túnel central.  Contudo, realmente poderia ter um preço mais convidativo. Para se ter uma ideia, via site, para um casal e duas crianças o preço totalizou R$ 370,00.;4.0;nov de 2022
Muito legal conhecer o maior aquário da América do Sul, com funcionários atenciosos o bastante para nós explicar e tiras dúvidas.;5.0;nov de 2022
"O Aquario é bonito, organizado. Mas é pequeno demais e tem poucos animais. Em menos de 30 min você completa o percurso. Fica aquele sentimento de ""fui enganado"". Preço muito alto para um local tão pequeno. Como comparação, o de São Paulo é mais barato e você precisa de pelo menos 2hs pra ver tudo!";3.0;nov de 2022
Contanto com vários espécies marinhas, é um local interresante para ir poucas vezes, porque ir sempre irá te deixar sem dinheiro algum, pois, é muito caro. Quando fui paguei R$ 100,00 e logo após o termino na porta ainda fiquei pensando que aquela experiência tinha me tirado tanto dinheiro... Mas foi bom.;3.0;mar de 2022
Muito caro para uma experiência bem mais ou menos. É um passeio bem curto, perto de outros aquários. Quem vai solo é bom evitar dias com muita criança, pois é muito barulhento. ;3.0;set de 2022
Valor muito alto para o que é oferecido como experiência. O que vale a pena é o último e maior tanque. Os demais são praticamente aquários com peixes ou outros espécimes e muita gente amontoada na frente dos vidros para ver, o que dificulta uma melhor apreciação. ;4.0;set de 2022
Gostei da visita ao Aquário do Rio. Ótima opção com crianças, mas achei meio caro o valor do ingresso. A área de café na entrada poderia ser melhor.;4.0;set de 2022
"Experiência única, com possibilidade de ver detalhes nítidos da vida marinha. Com o rosto bem perto de alguns aquários é possivel perceber detalhes que nem câmeras de fotografias de celular podem captar. Ver o ""oceano"" de baixo pra cima (passando por um túnel) é diferente de tudo ";5.0;set de 2022
Sinceramente não percam tempo ingresso caro para o que entrega.. Local sujo, banheiros sujos, ambiente quente, entrada com um cheiro forte de comida e pouca variedade de peixes. Fizemos o passeio em 30 min. Só vale.mesmo a pena o túnel,  para tira fotos, que por.sinal estava lotado.;1.0;out de 2022
"O Rio de Janeiro é uma cidade maravilhosa para se conhecer. Não percam essa experiência, visitando o chamado AquaRio. O local é péssimo, os atendentes são muito mal preparados, o preço é exorbitante. Mas já alerto para um erro de segurança que estão cometendo e que poderá causar um desastre. Na entrada o tunel ""submerso"", foram  alocadas máquinas de pipocas, o que causa um cheiro insuportável, um calor excessivo  e muita fumaça. Se houver um acidente e um dos carrinhos pegar fogo, haverá um grande risco de tumulto e correria para esvaziar o local. Pensem  nisso.";1.0;out de 2022
O lugar é interessante mas pelo preço esperava mais. No dia que fui tinha muita gente pra um espaço pequeno e nem era fim de semana, isso atrapalha tirar boas fotografias. O destaque é o túnel vidrado onde os bichos nadam pertinho da gente.;4.0;ago de 2022
O aquário é muito legal . Tem várias espécies e alguns trechos são interativos. O tanque principal é muito grande e assusta as vezes. Vale muito a pena ir com a família.;4.0;ago de 2022
O ponto alto do passeio foi o túnel, onde é possível se sentir bem próximo a raias e tubarões. Não classifico como excelente porque não é possível deixar de comparar com o oceanário de Lisboa que achei muito melhor em relação às espécies. Além disso, acho q as visitas deveriam ser sempre por grupos e guiadas, pois se aproveitaria muito mais (não só em termos de aprendizagem como também seria possível evitar algumas aglomerações em partes do aquario). Mas voltaria certamente. Bom programa para crianças.;4.0;set de 2022
Somos de Brasília e viemos ao AquaRio porque já tivemos uma experiência incrível no Aquário de São Paulo.Então, quando ouvimos q o do Rio era ainda maior (o maior da América Latina), viemos sem pestanejar.Fomos 2 adultos e uma criança, pagamos 295 reais e fizemos o passeio em 30 minutos. Eu nem acreditei quando acabou. Me senti lesado, de verdade. E olha que ainda paramos pra comer uma pipoca.Sinceramente, não indico. Valéria, no máximo, uns 40, 50 reais.Há pouca variedade de peixes, não tem outros animais marinhos ou de água doce, enfim, uma total decepção.Se tiverem a oportunidade, conheçam o Aquário de São Paulo, alí vcs terão uma experiência pra guardar na memória, pois o do Rio de Janeiro é bem fraquinho.;1.0;set de 2022
Muito bom, grande variedade de animais marinhos e a melhor parte é o tubo central.  Vale muito a pena. Fácil localização.;4.0;out de 2021
Falaram que é o maior da América latina, não vi nada disso, local pequeno, poucas espécies de peixes, valor do ingresso caríssimo em 30 minutos você vê tudo.Pra quem já foi no aquário de SP, da de dez a zero. Fiquei bem decepcionada.;1.0;set de 2022
Todas, inclusive no preço. Ingressos a 150,00 pra um passeio de 10 minutos! Tentamos comprar o ingresso com 6 cartões diferentes pelo site e todos dando erro,nos obrigando a comprar no local! Sendo q no site era 110,00! Longe de tudo e caríssimo! Pior passeio no Rio!;1.0;set de 2022
Simplesmente o maior aquário da América Latina. Possui uma rica variedade de espécies marinhas, também possui uma exposição de pranchas, uma delas a do primeiro Mundial do Gabriel Medina! Também possui um museu de cera com representação de várias personalidades mundiais.;5.0;set de 2022
É pra levar crianças e conhecer uma vez na vida, mas muitoo caro ingresso e estacionamento. Parece feito para turistas pagarem em dólar de tão absurdo que é.;3.0;ago de 2022
Bem estruturado e com espécies variadas, com um aquário principal com 25m de diâmetro e 7m de profundidade, no qual se pode atravessar por um tunel transparente, e possui tubarões e arraias entre outros muitos peixes. Porem o ingresso é bem caro, 150,00 no momento dessa avaliação.;4.0;ago de 2022
Passeio incrível! O valor do ingresso é alto, pagamos 110,00 por pessoa em agosto/2022. Mas, a estrutura é maravilhosa e tudo muito bem cuidado;5.0;ago de 2022
Ingressos caros, poucas atrações. Infelizmente deixou muito a desejar. Em menos de 1h você faz o passeio, que não tem nada de excepcional para o que se propõe.;1.0;ago de 2022
A visita deixa a desejar. O túnel, que é a atração principal, é muito curto. Ambiente muito desorganizado, principalmente dentro do túnel, onde algumas pessoas ficam por muito tempo sem se importar que tem várias outras pessoas querendo ver a atração. Não vale os R$ 80,00 cobrados no ingresso.;2.0;ago de 2022
Aquário muito bonito. Estava bem lotado no dia que fomos. O ingresso tem um preço alto para uma experiência tão rápida. Tem poucos aquários secundários. O tanque gigante vale super a pena conhecer. Mas repito é uma experiência muito rápida pelo preço.;3.0;ago de 2022
O preço é alto, mas vale a pena. Fiquei encantanda com as raias e tubarões. Há pouca variedade de espécies marinhas. Fiz o passeio em 1 hora.;4.0;jul de 2022
"Avalio o MUSEU DE CERA. Ele funciona junto ao AquaRio, comprando ingressos separados. É pequeno e pelo preço deveria ter mais bonecos. Como vários outros pontos turísticos do Rio existe um grande mercado de ""Fotos Oficiais"", vc pode tirar as suas, mas de pontos mais distantes, fotos melhores somente as deles e com o preço de venda deles. Está assim agora nos principais pontos turísticos, até em confeitarias.";3.0;jul de 2022
Passeio maravilhoso Lugar  muito agradável, família  ,experiência  incrível  super recomendo  psseio em família família 👪 ;5.0;jul de 2022
O AquaRio é aquela experiência incrível no mar. Pela segunda vez foi muito bacana ver como o aquário é bem cuidado, limpo e organizado. Agendamos na parte da manhã no passeio para evitar filas e local muito cheio. Antes do almoço conseguimos concluir o passeio.Os funcionário são solícitos e sempre dispostos a ajudar com informações dos animais do aquário.Vale a pena.;5.0;jul de 2022
A experiência é boa, mas pode ser muito melhor. CHEGUE CEDO, chegamos Às 9:00 e foi tudo tranquilo, poucas pessoas no aquário, mas quando saímos estava muito, mas muito cheio mesmo, com aquela quantidade de pessoas duvido que tenha havido qualidade nas visitas, talvez o melhor seria estipularem um limite máximo de entradas. É o maior aquário do Brasil, infelizmente ainda estamos longe dos aquários do exterior, não crie grandes expectativas, é um bom passeio, mas ainda aquém do que poderíamos ter no Brasil. Preços... parece aeroporto, tudo lá dentro é muito caro, não precisava disso.;4.0;jul de 2022
Foi maravilhoso. O Aqua Rio é um lugar lindo, amei a variedade de peixes, tubarões etc.. é um tour muito bacana. Meu filho também amou.;5.0;jul de 2022
O aquário é bem grande e não fica devendo para outros famosos que já visitamos mundo afora. Aproveitamos que o clima estava chuvoso para levarmos as crianças.;4.0;jul de 2022
Aquário legal, porém experiência super rapida. Não vale a pena pelo preço, muito caro…. Se for brasileiro paga um preço e se for do RJ paga outro…;3.0;jul de 2022
DecepcionanteCaro e desorganizado. Pouco peixe. Aquários pequenos. Pouca diversidade.Pessoas aglomeradas em frente aos pequenos aquários. Crianças desrespeitando as regras de não colocar as mãos nos vidros. Nenhum funcionário do estabelecimento para manter a ordem do local. Caça níquel.;1.0;jul de 2022
"Fomos no início de julho. Um casal r duas crianças, uma de 9 e uma de 5. Fora do padrão dos demais pontos turísticos, não há isenção para crianças até 5 anos. 70 reais por criança, mais em torno de 110 por adulto. Ou seja, em torno de 350 reais para visitar. Ou seja, é caro (smj). O aquário não é ruim, mas falta coisas: espécies de água doce da fauna brasileira. E é aí, por exemplo, que o aquário de Balneário Camboriú, mesmo supostamente ""menor"", tem a enorme vantagem: nele se encontra grandes peixes de água doce, jacarés, lontras, cobras, ainda, belos aquarios iluminados de aguas vivas, sem falar em Pinguins, por um terço do valor. Então, para ser o ""maior"" da america latina, como se anuncia, falta ainda muita coisa, e se cobra uma pouco demais pelo que oferece.";3.0;jul de 2022
Poucas atrações, muito caro, estacionamento caro com vagas apertadas, alguma recipientes pequenos e com muitos peixes.;3.0;jul de 2022
Ótimo passeio com crianças.Uma oportunidade incrível de conhecer nossa riqueza dos oceanos e mares: peixes, arraias, tubarão, crustáceos.É um ambiente grande e cheio de atrações: dá pra passar horas com a família, se divertindo.Além disto, há suporte para comprar alimentação.Dentro do espaço, também há o museu de cera (com ingresso à parte): indico completar o passeio com esta atração.;5.0;jul de 2022
Uma aula de de biologia e, para o meu filho que tem 7 anos, foi incrível conhecer de perto o tubarão Donald, arraias e outras espécies.Muito legal a colaboradora do aquário chamada Sara pois além da simpatia aprendemos muito com ela.;5.0;mai de 2022
Magnifico mundo submarino ao alcance dos nossos olhos e nossa câmera de celular. Lindos e curiosos animais marinhos, um verdadeiro zoológico subaquático. Recomendo a visitação. Não aceitam pagamento em dinheiro vivo, somente cartão ou pix. Na entrada foi me exigido comprovante de vacinação contra Covid. O ingresso no local incluiu também uma visita ao Cristo Redentor.;5.0;nov de 2021
O aquário é muito bonito porém levando em conta o  preço do ingresso esperava mais, o ápice da experiência é no túnel submerso mas ele  é curto e acaba ficando muito cheio.;3.0;abr de 2022
O aqua Rio e a proposta muito bons!Porém, local escuro, fechado demais e ontem dia 20/7/22 lotado !!!!COVID ? Nenhuma precaução! Gente ‘em cima de gente! Tão lotado Que tínhamos dificuldades para chegar perto do aquário. Falta muita organização.;3.0;jul de 2022
O aquário ê bem bonito e com variadas espécies. De beleza colorida e vários animais curiosos.O túnel é uma atração imperdível e rende fotos lindas com auxílio dos tubarões, peixes e arraias que ficam se exibindo por ali.Pena que é tão cheio!;5.0;jul de 2022
Caro e ruim. Não vale o valor cobrado. Péssima estrutura, atendimento descuidado e nada orientador.Espécies disponíveis aquém do esperado. Vc consegue visitar tudo em menos de 1 hora. Local sujo.;1.0;jun de 2022
Fomos com bastante expectativa no AquaRio pois a propaganda era de que seria um dos maiores da América Latina. A experiência ruim começou na primeira tentativa de entrarmos - fila gigantesca no estacionamento e muita desorganização. Quem estava organizando o transito era um palhaço vendedor de balões! Bom, por insistência das crianças, voltamos em um dia mais tranquilo. O ingresso é caríssimo. E o aquário não tem nada que outros por aí não tenham. Para quem já visitou aquários em outros lugares não vale o preço. Até tem muitas espécies e o túnel por dentro do tanque com tubarões, mas nada de novo para o valor cobrado.;3.0;jul de 2022
Visita imperdível no Rio de Janeiro! Muito organizado, várias espécies de animais marinhos, aquários diversificados e um aquário gigante! Muito top!;5.0;mai de 2022
Ótimo passeio, principalmente com crianças e adolescentes. Estrutura bacana, com muio material educativo e o aquário é sensacional;4.0;mai de 2022
Lugar tranquilo, experiência única , as crianças amaram,  grande experiência.Fizemos o passeio em 2 horas,  a melhor parte do passeio é o túnel;5.0;abr de 2022
Fomos visitar o lugar com muitas expectativas. O lugar é legal mas o passeio é muito curto, especialmente para adultos. Falta explicações visuais sobre os animais. Muita criança fazendo bagunça no local e desrespeitando as regras em relação aos aquários dos animais. Visita de no máximo 40min. O aquário principal é legal mas o resto muito fraquinho. Nem acreditamos quando vimos a saída. Não iria novamente;3.0;mai de 2022
O local é legal porém, não justifica o valor cobrado pelo ingresso (R$100,00 por pessoa), a visita toda dura no máximo 30min!;2.0;abr de 2022
Ótimo passeio em família!O aquário é bem organizado. Achei legal a cúpula sob os cardumes e, ao final, o túnel, principal atração, onde percorremos o maior tanque pelo fundo e os peixes passam sobre nós.;4.0;jun de 2022
Tinha altas expectativas por se tratar do maior da América do Sul, mas qualquer um que já visitou o Aquário de São Paulo (que tem até urso polar, sem contar as outras áreas temáticas por continente onde vc vê animais diversos de bônus (cangurus por exemplo)) sabe que este aquário do Rio oferece muito pouco considerando o valor exorbitante da entrada.Lugar feio, organização ruim e poucos atrativos diferentes. Confesso que fiquei um pouco decepcionada - muita propaganda e preço alto pra pouco a oferecer.;3.0;jun de 2022
Local fácil de chegar para quem vai de carro, há estacionamento pago no local, contudo, muito cuidado ao sair do estacionamento para chegar na entrada do Água Rio, pois NÃO havia policiamento no local, sensação de insegurança. A atração é muito cara pelo o quê ela oferece, logo não é um lugar que voltarei a visitar, mesmo sendo moradora do RJ.Tudo dentro do estabelecimento é caro, com isso recomendo a levar coisas de casa, pois não há lugar perto para comprar nada.;3.0;jan de 2022
Não recomendo que contratem o serviço de fotos do AquaRio. Me venderam uma foto com direito a baixar o arquivo digital por R$40. Bem caro, mas tudo bem.O problema é que, qnd fui baixar o arquivo, o sistema pedia para eu pagar mais R$40 pela mesma foto. Reclamei com o AquaRio e disseram que era isso mesmo os meus R$40 davam direito apenas à foto impressa e eu deveria pagar mais R$40 por um arquivo digital. R$80 por 1 foto!!! Mas o pior de tudo é a fraude, enganarem as pessoas para vender.Pra completar, a foto impressa saiu com qualidade péssima. Eu era sócia e não serei mais, só pela desonestidade desse estabelecimento.;1.0;mai de 2022
Não vale a pena pelo preço do ingresso. Poucos e pequenos tanques. Visitei tudo em 30 minutos e acabou;2.0;abr de 2022
Passeio educativo por vários aquários, incluindo diversas espécies marinhas com destaque para um enorme tanque de tubarões e arraias com túnel para admiração. Vale a visita para admirar, aprender e conservar!;5.0;abr de 2022
Uma experiência incrível. O aquário é muito interessante, possível passar horas observando os tanques! Nossa visita durou cerca de 2 horas. É obrigatório apresentar comprovante de vacinação no local!;4.0;abr de 2022
Que experiência legal!Vale muito a visita, ver tantas espécies de peixes num só lugar.Os funcionários são muito prestativos, o local muito limpo e bem cuidado.Um passeio pra adultos e crianças que rendem lindas fotos.;5.0;mar de 2022
O passeio é incrível, tem toda espécie de animais marinhos e a vista no túnel te coloca no fundo do mar. O preço é bem salgado e o esquema de entrar com horário marcado, pra mim, não faz o menor sentido. ;4.0;mar de 2022
Organizado e excelente atração para passear num Final de Semana. O túnel é um opção espetacular para tirar fotos.;5.0;mar de 2022
Local muito legal para levar crianças muita variedade de peixes .uma visita que dura uns 50 minutos valor entre 70 e 140 pesquisem no site podem ter economia. ;4.0;abr de 2022
A melhor opção de passeio para crianças e adultos no RJ . O Aquário é lindo , já fomos 2 vezes e meu filho adora ! A sensação é de estar no fundo do mar, rodeados de tubarões com várias espécies de peixes. Falta treinamento no atendimento ;3.0;dez de 2021
As instalacoes são legais e os animais interessantes. O problema é que o roteiro nao demora mais do que 30min.Meu filho de 2 anos passou uns 10 min vendo apenas um aquário e ainda assim o passeio acabou muito rápido.Alem do valor alto do ingresso pelo tempo de visita, indico considerar o tempo e o preco de deslocamento ate o aquário. Nao voltaria e nao indico aos amigos.;3.0;abr de 2022
Não é barato, e nem poderia ser, uma vez que é custosa a manutenção de toda a estrutura. Há grande diversidade de animais marinhos, dentre os quais destaco os tubarões. Os funcionários são educados e preparados para solucionar todas as dúvidas sobre a vida marinha. O único porém é a política de preços, pois usam uma “fórmula mágica” para conceder desconto para crianças. Estas hipoteticamente pagam meia entrada. Porém, na prática, é cobrado 70% do preço para adultos brasileiros.;5.0;abr de 2022
Muito legal, belas cenas e belos peixes, mas muito caro! 100 reais por pessoa além das solicitações habituais de venda casada. Atenção também para o uber no local, não sei porque mas os Uber se perdem pra te pegar lá após a visitação.. vários casos de confusão.;4.0;mar de 2022
O aquário é interessante, porém não faria novamente.Acredito que seja um passeio legal para se fazer com crianças, muitos aquários não conseguimos ver por ter muitas crianças e estar cheio. Mas é lindo e interessante conhecer a vida marinha brasileira.;4.0;jan de 2022
Gostamos, mas falta muuuuuita coisa.Não pude mostrar para meu filho polvos, lulas, camarão, águas vivas, tartaruga marinha, pinguim, tudo aquilo de básico que tem no mundo infantil.Gostamos muito mas achamos pouco diverso.Deveriam colocar menos pessoas por horário agendado. Preferiria ter que comprar mais pra frente mas poder ver tudo mais em paz.;3.0;fev de 2022
Muito legal a experiência, ambiente bem interessante com muitas especies de peixes, recomendo a todos que estiverem indo ao RJ;5.0;fev de 2022
Em uma parada com navio resolvi conhecer pois estava perto e me surpreendi. Não tinha muitas expectativas mas adorei. Organizado, lugar seguro de chegar pelo porto, tanto que fomos a pé e foi tranquilo. Adorei os aquários e em especial o túnel de vidro que passamos  dentro do aquário. Poe estarmos em dia de semana e saindo da pandemia o publico estava bom, sem aglomeração. Promete o que vende, gostamos muito da experiência.;4.0;mar de 2022
O aquário é muito simples, pelo preço esperávamos algo de melhor qualidade. No tanque que prometem tubarões tem um tubarão pequeno. Nos sentimos enganados e dinheiro posto fora. A loja é muito mais bonita que o aquário, gastam o dinheiro que era para o aquário pra fazer uma loja bem linda pro turista gastar.;2.0;mar de 2022
Atração para o público infantil ou apaixonados por peixes. A parte mais bonita e quando os peixes passam na parte superior.Para crianças é maravilhoso!;3.0;mar de 2022
A pior experiência da vida, pior passeio que fiz no Rio de Janeiro. Aquário MUITO PEQUENO, MUITO CARO, sem preparo para receber um número grande de visitante, apenas um projeto comercial para explorar financeiramente. Nada demais, poucas atracões. Para se ter noção, a loja de souvenires é maior que o próprio aquário.Não vá, não vale a pena pagar para entrar.Passamos MUITO CALOR lá dentro porque o ar condicionado não suporta um número grande de pessoas.Além disso, os guias do próprio aquário não mandavam andar, sendo que parecia uma lata de sardinha quente lá dentro. Pior que andar de metrô no horário de pico na capital carioca.Já como local de conscientização para crianças e estudantes, deve ser bom para ir com grupos escolares. Fora isso, FUJA do AquaRio.;1.0;mar de 2022
Local super bacana, porém a desorganização para o acesso é desanimador! Nos dias de pico (quando não tem sol no RJ) as filas são gigantes e desorganizadas. Pede-se comprovante de vacinação, porém aglomeram centenas de pessoas no saguão de entrada. O passeio foi inesquecível, ainda mais pq toda família saiu de lá com COVID.;3.0;jan de 2022
O lugar é lindo, porém é uma zona! Pelo amor de Deus que vergonha de lugar, tem muita gente, acho que não tem controle de numero de pessoas, é uma gritaria de gente sem noção tirando luz com flash. Não tem um isolamento entre o vidro e o corredor aí os abobado ficam batendo no vidro. Simplesmente péssimo, uma pena. Não recomendo mesmo;1.0;jan de 2022
Acervo menor do que outros aquários mais antigos, tem como diferencial um túnel onde o visitante passa por dentro do tanque principal. Fica na zona portuária, estacionamento pago no local. Ao lado tem também Museu de Cera e Roda Gigante.;3.0;jan de 2022
Esperamos 40 minutos para acessar o local, na fila para ver a carteirinha de vacinação. Entrando no aquário, a desorganização fica pior, ninguém sabe em que fila devemos esperar. Nosso horário era 11h, chegamos 10:20, acessamos o aquário 12:15. Na nossa frente entrou pessoas das 10:30 e também de 12h. O aquário em si não tem tanta atração, o túnel que é a parte legal, estava tão lotado que não tinha condições de tirar boas fotos. Em alta temporada, não recomendo a experiência. Antes de entrar no aquário em si, o calor é TERRÍVEL (no hall de entrada), dois funcionários me deixaram falando sozinha enquanto eu tirava dúvidas.;2.0;jan de 2022
O museu de cera foi mais legal do que o aquário em si, provavelmente porque já visitamos alguns aquários e é sempre o mais do mesmo. Minha filha adorou o Nemo, no mais, nada de surpreendente. Inclusive ela quis sair antes do final do percurso mas fomos obrigados a enfrentar a fila para chegar à saída. Os preços não são nem um pouco convidativo para quem não reside no Rio. 100 o adulto e 70 a criança.Voltando ao museus de cera, existem personagens bem bacanas tanto para as crianças quanto para os adultos. Algum são impressionantes! O mussum é ótimo, steve jobs, messi, x-man, star wars , entre outros.Um ponto negativo foi não aceitarem pagamento com pix na lanchonete, em pleno 2022. ATENÇÃO!! NÃO COMPREM INGRESSOS FORA DAS DEPENDÊNCIAS DO PARQUE.Bom passeio!;4.0;jan de 2022
Pra quem já foi no Oceanic Aquarium em Balneário Camboriú, é praticamente a mesma coisa. Bom ter conhecido o AquaRio, mas não sei se iria novamente;3.0;jan de 2022
quem vai só rio DEVE visitar esse local, é lindo, bem cuidado e tem ótimas explicações sobre as espécies de animais marinhos. ;5.0;fev de 2022
aquário do  Rio Janeiro   Vamos começar pela a entrada de lá, tem uma lanchonete bem  na porta  então antes de você entrar para ver os peixes  você pode comer ou beber algo  e também tem esculturas de cera. Quando você  ir lá nas áreas dos animais marinhos se você olhar para cima você vai ver uma tv mostrado que animal é aquele, quando você estiver chegando  na saído você vai ter  duas escolhas, pode ir embora  ou entrar no túnel.Uma critica é que dentro do aquário quando você está olhando os peixes tem uma área de alimentação e no chão estava cheio de comida.;4.0;jan de 2022
