comentario;nota;data
Os passeios so dificeis de escolher, pois sao todos maravilhosos.Linda trilha, se prepare para bater canela.;5.0;jun de 2022
Parque muito bem cuidado, trilhas muito bem sinalizadas, funcionários muito bem treinados. instalações limpas e segurança em todos atrativos.;5.0;ago de 2022
Sem palavras. Fazer uma das trilhas do parque é uma parada obrigatória para que vai para a chapada ( alto paraíso ou São Jorge ). O lugar é sensacional e trás uma paz sem igual. Você escolhe qual trilha deseja fazer ( tem 3 opções para fazer no mesmo dia e 1 opção que você precisa agendar e o caminho é mais longo, precisando pernoitar no parque.. no site tem mais informações) e antes de iniciar o passeio, tem um vídeo super curte orientando e mostrando o melhor caminho para a trilha escolhida. Na entrada tem uma cafeteria que vende água e salgados ( se planeje e leve comida, bastante agua, ainda mais se for em período de seca, recomendo uns 3 litros por pessoa e proteção solar, como protetor e boné, pois a trilha é aberta e bate sol o tempo todo ). Sem mais, aproveitem e muito esse lugar e as lindas paisagens pelo decorrer da trilha que valerá muito a pena. Super recomendo.;5.0;ago de 2022
Lindo lugar para quem curte longas caminhadas, leve protetor solar e de mosquitos, chapeu e se prepare pra agua fria!;5.0;jul de 2022
Muitas cachoeiras e um pessoal esotérico. Se você acredita no poder dos quartzos, vai lá ouvir umas histórias da Nasa, extraterrestre e o escambau. Falando do parque em si, são trilhas fáceis de fazer, porém longas. Você pode economizar fôlego e pegar um carona (50 ida, 30 a volta - acho).;5.0;jul de 2022
"As trilhas são moderadas, com trechos fáceis e outros mais difíceis (subidas íngremes). As trilhas são seguras, há apoios nos trechos mais complicados. Os caminhos são sinalizados com setas nas cores amarela, vermelha, laranja e branca (saída); e podem ser feitos sem guia. Na trilha do Salto de 120m, tem transporte de van, o que reduz bastante a caminhada e facilita a vida de quem não quer enfrentar a pé todos os 11km da trilha. ";5.0;ago de 2022
Local lindo e bem cuidado. Fizemos a trilha dos saltos, carrosel e corredeiras... Passeio lindo porém exige preparo físico.;5.0;out de 2022
Ótimo local para trilhas mais leves, com nível de dificuldade baixo. Visitei 3 cachoeiras durante o percurso, com locais rasos para quem não sabe nadar. Para quem tem problema de mobilidade ou não quer fazer a trilha tem um serviço de van no valor de 60 reais ida e volta. A entrada do parque custa 20 reais (valores em set/22).;5.0;set de 2022
Paisagens belíssimas, silêncio total, de intensidade moderada a pesada, pois a subida dos Canios e p/ chegar na Cariocas rapazzzz muita atenção!!!! A trilha ida e volta deu 13.5 km no meu celular, na entrada eles  falam 11 km, porém confio no celular pq demora muito mais muito mesmo. No término da trilha eu estava com taquicardia e esgotadíssima eu pensava q era só eu kkkk só q o corpo de bombeiros estavam lá fora e iam descer p resgatar uma pessoa q passou mau nesta trilha.Eu estava meio q traumatizada pq no dia anterior fiz a trilha da Catarata dos Couros e passei sufoco e medo D+, só que essa do Canios apesar de mais longa me deixou mais tranquila, voltaria a fazê-la com certeza 🙏🏼;5.0;set de 2022
Lindo!  e um silêncio que é palpável. Super recomendo. Passeio obrigatório para quem tem disposição. .;5.0;ago de 2022
Encantador as histórias a preservação a natureza. Muitas belezas, como temos riquezas naturais e culturais. Vale apena fazer as caminhadas pelas trilhas, superar os obstáculos de subida e descida de repente nós separamos com uma vista esplêndida e uma cachoeira hipnotizante.;5.0;mar de 2022
A entrada do parque eh ate as 12:00, embora o horario de fechamento seja as 17:00. Fizemos a trilha do Saltos I e II, cerca de 10km ida e volta, caminhada bem dificil, requer um bom condicionamento fisico, com subidas bem ingremes. Lindas cachoeiras.;5.0;jun de 2022
"Parque muito bonito, tem duas trilhas principais: a trilha dos Saltos e a dos Canyons. A primeira é mais pesada porque tem descidas e consequentemente subidas para visualizar o Salto de 120 metros. Depois deste salto chega-se ao Salto de 90 metros onde é possível entrar na água. Ao sair passa-se pelo Mirante do Carrosel, onde tem uma bela vista do Canyon formado pelo Rio Preto e depois chega na região das corredeiras que é um trecho do rio que forma pequenas cachoeiras onde é possível banhar nas ""hidromassagens"". A segunda trilha é mais leve, praticamente plana e visita o Canyon II e a Cachoeira da Carioca. Nos dois é permitido nadar, inclusive dá pra entrar no Canyon além da vista de cima na borda dele. Para chegar na Cachoeira da Carioca tem uma descida íngreme, mas não é muito difícil. As trilhas são todas sinalizadas e auto guiadas, portanto não é necessário GPS. O parque é muito bem estruturado, com bastante informações dos funcionários antes do início das trilhas, onde é assistido um vídeo informativo.";5.0;mai de 2022
Entrada a R$ 20,00, estacionamento R$ 15,00, você assiste um vídeo antes de entrar no parque, assina um termo de responsabilidade, tem uma loja de presentes e uma lanchonete, na estrutura de entrada também tem, banheiros e bebedouro.Trilha muito bem sinalizada, a trilha de dificuldade de leve a moderada, o que cansa é a quilometragem total, informam de 9 a 10 km, mas acredito que seja bem mais que isso.Fizemos a trilha dos saltos, fizemos o caminho ao contrário, começando pelo corredeiras, passando pelo mirante do carrossel, passando pelo Salto 120 e finalizando no Salto 80. Como fizemos o caminho reverso, as 14:15 estavámos sozinhos no Salto 80, saímos perto das 16:00 e chegamos na estrutura de entrada as 17:30, horário limite as 18:00.Vale muito a pena, um dia quero voltar e fazer as outras trilhas do parque.Tanto a entrada quanto o estacionamento pode ser pago no cartão de crédito.;5.0;mai de 2022
A Natureza sem dúvidas nota 10!Porem, a organização e valores deixam a desejar.Fomos em família com 2 crianças.A apresentação/explicação antes das trilhas foi bem difícil de entender, o apresentador falava muito rápido e confuso....Parque tem poucos mapas e explicações sobre as atividades...Preço muito caro (50 reais) e sem desconto para famílias e crianças acima de 5 anos...;3.0;ago de 2022
"Fomos com nossos filhos de 8 e 13 anos. Fizemos as trilhas Seriema (800 metros ida e volta) - devido período da seca valeu para ver a planta chuveirinho em tamanhos maiores (2 metros); trilha Saltos, Carrossel e Corredeiras (11 km ida e volta) ou opção com transporte (3,5 km ida e volta a pé)  - fizemos essa para pegar leve com as crianças e valeu super a pena, aproveitamos para nadar no Saltos 80 metros e carrossel. Parque muito bem sinalizado, conservado, organizado e com colaboradores atenciosos e gentis.";5.0;jul de 2022
Sem dúvidas uma atração indispensável quando ir à Chapada. Entrada custa apenas R$20,00 e você pode usufruir de cachoeiras lindas e ótimas para banho. A equipe traz muita segurança ao local, uma vez que antes de começar a aventura, eles passam uma série de orientações e também estão presentes nas trilhas e cachoeiras. A Carioquinhas foi a minha preferida, a trilha é a mais longa, 12 km ida e volta, mas é cheia de paisagens deslumbrantes, não recomendo o passeio para crianças e idosos, pois em alguns pontos as trilhas se tornam bem complicadas. Mas é um local fenomenal!;5.0;abr de 2022
Parque muito bem organizado e conservado. Preço justo. Prezam pela segurança do visitante , trilhas bem sinalizadas.Orgulho desse parque nacional!;5.0;jul de 2022
Com três opções de trilha (sendo uma delas adaptada para pessoas com restrição de mobilidade) e maravilhas naturais a se contemplar.;5.0;jul de 2022
Simplesmente imperdível.Um ótimo Parque Nacional administrado pelo ICMBio.As trilhas não são fáceis, mas valem o sacrifício.Cachoeiras e rios de água fresca em paisagens muito bonitas, que fazem a gente esquecer das longas caminhadas.O único ponto fraco é a sinalização. Há setas indicativas do percurso (o que é essencial), mas faltam mais placas especificando distâncias.Dica boa para preguiçosos e pessoas com mobilidade reduzida:Há vans que fazem o transporte até as proximidades das atrações, o que pode te fazer economizar muitos quilômetros de caminhada. Mas o serviço, claro, requer pagamento adicional.;4.0;jul de 2022
Achei tudo muito organizado. O ingresso é o mais barato da Chapada: R$ 20,00. Tem vídeo explicando sobre as trilhas, precisa preencher documento pra entrar, tem banheiros limpos, bebedouro com água gelada, lojinha com lanche...Quando fui, só havia duas opões de trilha: Cânions ou Saltos. Fizemos Cânions, pois a vista da Cachoeira dos Saltos a gente teria quando fosse ao Mirante da Janela (outro passeio já programado).O problema foi a trilha, que é longa... muito longa! Nunca andei tanto na vida! Na ida tudo bem, mas na volta... cansada, aquele sol... foi perrengue!As cachoeiras são muito bonitas, mas o acesso a Cachoeira da Carioca, que faz parte da trilha dos Cânions, é íngreme, perigosa e cansativa (pelo menos pra quem não é trilheiro)Não me arrependo de ter ido, afinal é o cartão postal de Veadeiros, né? Mas não faria de novo.;3.0;mai de 2022
Imperdível!Fizemos a trilha dos Canions.Bem sinalizada e com um cerrado exuberante.  Vale muito a  pena e dá para chegar no parque a pé desde São Jorge.;5.0;mai de 2022
"O parque é bem organizado:  estacionamento, banheiros, lanchonete, lojinha de souvenires,  controle de entrada e saída de visitantes, palestra introdutória para quem visita o parque desacompanhado de guia, há opção de ir (e voltar)  até algumas proximidades pontos das quedas d'água com transporte do parque dinamizando a vista e nas trilhas há sinalizações de direções. Trilhas com dificuldades de fácil a moderadas que são insignificantes quando você se depara com as espetaculares e encantadoras cachoeiras e quedas d""aguas do parque. Há  extensa variedade de vegetações, formações rochosas e  flores que se admira no decorrer das trilhas e estas em sua maioria ""calçadas"" com rochas de quartzos. O parque proporciona inúmeros registros fotográficos.";5.0;mar de 2022
Preço justo (R$25) lugar muito bem cuidado, trilhas com paisagens maravilhosas e as cachoeiras mais belas da região. Vale muito a pena.;5.0;abr de 2022
Explore o parque no seu ritmo! Mas fique atento aos horários, porque embora ele esteja aberto até 18h, os visitantes são admitidos até às 12h (abril/2022).O ingresso custa R$ 20 para brasileiros (veja detalhes no site do sociparques).Máscaras são exigidas nos locais fechados, então lembre-se de levar ou comprar na loja de souvenirs por R$ 3.Ao chegar, somos obrigados a assistir uma palestra com vídeo de 10 minutos, o qual foi útil para nos situarmos, pois o parque é gigante.Lá aprendemos que as principais atrações são a trilha da Siriema, mirante do Saltos de 120m, Saltos de 80m, mirante do Carrossel e Corredeiras.A trilha da Siriema é uma caminhada de 10 minutos bem tranquila, partindo da sede. Eu e minha esposa estávamos com as pernas bem doloridas (até mancando um pouco) devido a um acidente, mas mesmo assim, não tivemos problemas em percorrê-la.Para chegar aos Saltos de 120 metros, embarcamos na van do parque (sim, tem uma van!). A van custa R$ 50 por pessoa (ida e volta - não tem só ida ou só volta). Ela parte da sede, deixando-nos no início da trilha do Saltos de 120 metros. Segundo o motorista, economizamos pelo menos 1h de caminhada para ir e 1h para voltar. No nosso caso, facilitou por causa do estado das nossas pernas. A van sai de hora em hora fechada (ex: 13h, 14h, 15h...) e marcamos de nos buscar nas Corredeiras. Achei caro, mas o que ameniza um pouco é que o valor é dividido em 3 partes, sendo uma para melhoria do parque, 1 para a icmbio e 1 para sociparques.Do início da trilha até o mirante do Saltos de 120 metros, são 20 minutos. É um local contemplativo, lindo mesmo!Dali até o Saltos de 80 metros, são mais 10 minutos, onde podemos avistar a cachoeira e tomar um banho refrescante no rio acompanhado dos peixinhos!Dos Saltos de 80 metros até o retorno ao início da trilha foram 30 minutos. E do início da trilha até o mirante do Carrossel, foram mais 10 minutos.Por fim, percorremos a trilha do mirante do Carrossel até as Corredeiras em 15 minutos, onde pudemos desfrutar de um banho de rio relaxante!Para quem não contratou a van, funcionários orientavam os visitantes a retornar às 16h30. Para quem contratou a van, poderiam ficar até 17h30.;5.0;abr de 2022
Lindo parque. Ao menos 4 opções de trilhas na época que fui: - Siriema: 800 metros (ida+volta) para quem só quer dar um mergulho ou após retornar de trilha maior que um refresco antes de partir- Cânions e Cariocas: 11 km com maior parte bem tranquila. Maior dificuldade sobre os Cânion e na chegada das Cariocas (pedras para subir e descer), mas até quem não é preparado, com apoio, calma e uma mãozinha, consegue concluir tranquilamente. - dos Saltos e Corredeiras: 11 km (ida+volta) mas com opção de pegar uma van (30 reais o trecho) para descer até as cataratas ou subir até a saída. Com a van, quem já é acostumado a trilhas e mais rápido, consegue fazer Cânion e Cariocas e depois descer até Saltos e voltar de van. - Sete Quedas: mais de 20 km, precisa de pernoite (não realizei e não sei dar mais detalhes).;5.0;abr de 2022
Parque muito bonito. As trilhas são bem sinalizadas, tornando difícil se perder. Porém não menospreze a dificuldade das trilhas. Muitas subidas difíceis, íngremes e com pedras escorregadias. Optamos pela trilha vermelha, passando pelos Cânions e pela cachoeira Cariocas. Paisagens lindas! Rendem ótimas fotos! Leve muita água (antes de iniciar, a orientação é de levar 1,5 litro por pessoa - mas depois desse dia eu vi que tem que ser até mais) e proteja-se do sol. A dica de ouro é: entre na água (não só o pé :P). É gelada demais, mas foi algo que eu deveria ter feito... Aprendi da pior maneira rsrs. A entrada compramos antecipadamente pela internet (R$ 20,00 por pessoa) e o estacionamento também é pago (R$ 15,00 por veículo) e não vi opção para estacionar próximo e não pagar... Com o voucher em mãos, apresentamos documento na entrada apenas. Você é direcionado para uma sala onde é apresentado um vídeo com dicas sobre o parque e segurança e pode começar a aventura!;4.0;abr de 2022
Passeio imperdível! Chegue cedo, pois se for no fim de semana, pode ter filas na bilheteria. Escolhemos a trilha amarela porque já sabíamos que havia a possibilidade de utilizar transporte de ida e/ou volta. Fizemos a compra só da volta, mas qndo começamos a caminhada, veio um funcionário atrás da gente dizendo que tínhamos comprado a ida tbm e que a van estava nos esperando. Retornamos a entrada do parque e fomos de van (contrariados, pois queríamos caminhar a ida), até o início da descida dos saltos... A descida e subida são pesadas, não é acessível pra quem tem dificuldade de mobilidade. As cachoeiras dos saltos são lindas, valeu muito a pena! O segundo trecho do percurso foi o carrossel e as corredeiras, trecho mais tranquilo, mas ainda com dificuldade moderada. No fim das contas, foi ótimo termos feito a ida e volta de van, pois economizamos cerca de 7km, já que o total dela é de 10,5 km. O valor do ingresso é de 20 reais e da van ida e volta 50 reais.;5.0;abr de 2022
Super organização! Trilha pesada, mas com calma dá pra fazer. Fiz canions e cariocas. 11km no total. Boa lanchonete e banheiros mto limpos!;5.0;jun de 2022
Lindas as duas trilhas - vermelha do cânion e amarela das cachoeiras - se vc chegar cedo consegue fazer as 2 no mesmo dia pq há uma van que faz metade do percurso da amarela. Ao final vc andará 14km mas fará as 2 trilhas!;5.0;mai de 2022
Tivemos uma experiência única neste parque. Muito bem estruturado e organizado. Fomos na época de chuvas, então o banho não era seguro em todos os lugares disponíveis, porém, a exepriência mesmo assim foi maravilhosa.;5.0;nov de 2021
Amamos tudo no parque! Fizemos as rotas amarela e vermelha em dias diferentes e apesar de cansativo, valeu muito à pena.O ingresso é de apenas 20 reais para brasileiros e grátis acima dos 60 anos.Consideramos as duas rotas maravilhosas,  com atrativos diversos. Apesar da trilha dos Canions apresentar maior extensão de trechos planos em relação à trilha dos Saltos, os trechos inclinados são bastante desafiadores,  com muitos lugares onde há necessidade de escalar as pedras.Na trilha dos Saltos há possibilidade de optar por um transporte de ida e volta que poupa 6km de caminhada. Nessa trilha há um ponto onde quase erramos o caminho. Na foto com mapa você tem que pegar à esquerda para acessar o Mirante e o Salto 80. Se você pegar o sentido Saltos/ Carrossel,  vai perder esses atrativos absolutamente maravilhosos!É preciso ter preparo físico, estar devidamente calçado e levar comida e água. Coloquei fotos mostrando  pouco da dificuldade das trilhas Fizemos tudo à pé,  pois caminhar pelo cerrado não é algo que temos oportunidade de fazer!Simplesmente IMPERDÍVEL pra quem vai pra Chapada!;5.0;nov de 2021
As trilhas bem sinalizadas, atendimento nota 10. Só demoramos para entrar no parque por conta de um video que tinha que assistir antes e não podia encher a sala. Mas é divino o lugar ;5.0;out de 2021
Fomos em dois dias para percorrer as duas trilhas de cerca de 10KM (total) cada. Percurso super sinalizado, linda paisagem e cachoeiras lindíssimas. Imperdível!!;5.0;out de 2021
PARQUE MUITO BEM SINALIZADO. Paisagem sem igual, cachoeiras espetaculares  e ótimas fotos. Surpreendente e Belo, ;5.0;nov de 2021
contratamos um guia que nos apresentou as cachoeiras e o canions. Não é obrigatório ter um guia, mas vale muito a pena pois eles nos contam a historia do local, as plantas e nos levam nos pontos mais bonitos. A dica é: contrate um guia. ;5.0;jan de 2022
De todos os lugares da Chapada, esse foi o que mais me encantou. Tem uma energia fora do normal! A beleza da natureza quase intocável é incrível, vale muito a experiência. Fizemos a trilha amarela que abrange: as Cachoeiras dos Saltos, Carrosel e Corredeiras. Trilha moderada e com aproximadamente 11km.A entrada estava R$ 20,00 por pessoa (valor para brasileiros) + R$ 15,00 o estacionamento.;5.0;jan de 2022
A Chapada dos Veadeiros é um lugar mágico, de cachoeiras deslumbrantes de águas cristalinas, principalmente na época da seca. Vales, como o Vale da Lua, e trilhas encantadoras nas quais pode-se observar paisagens deslumbrantes,  animais silvestres e natureza bruta e grandiosa, assim com graciosas plantas do cerrado como o atraente chuveirinho. O cenário é encantador. Alto Paraíso de Goiás, Vila de São Jorge e Cavalcante possuem um clima místico e cosmopolita levado por pessoas de vários estados do Brasil e outros países, misturado com a história dos indígenas e kalungas. As hospedagem, na maioria são bem rústicas. Na região também há forte presença do agronegócio, característica que gera conflito com os interesses dos ecologistas e do turismo.;5.0;dez de 2021
Maravilhosa. Chapada e o parque São nota 1000. Cachoeiras lindas. O guias do parque poderiam só explicar melhor e entender as necessidades de cada turista. Adorei;5.0;jan de 2022
Se existe lugar mais lindo no mundo eu ainda não conheci! O Parque Nacional é  o espelho da beleza da Chapada dos Veadeiros.  ❤;5.0;jan de 2022
Achei a organização do parque e a seriedade do pessoal excepcional ! As trilhas muito bem marcadas e as atrações, como eles gostam de falar, são de tirar o folego, não só pelas longas caminhadas mas pela beleza da natureza.Chamo a atenção para que as pessoas que forem fazer as trilhas observem as distâncias e o nível de dificuldade para não se encontrarem em apuros. Eu vi pessoas chorando, em estado de choque pelo cansaço. Gente despreparada fazendo as trilhas de chinelo de dedo, pelo amor de Deus!! Existe um transporte interno de van que leva às corredeiras e para quem não quer se cansar demais na trilha e chegar num local bem agradável para o banho, eu recomendo.Mais um detalhe, na estrada que vai de Alto Paraiso até o lugarejo São Jorge, entrada do parque, são +- 30 km, tem exatamente 19 quebra molas, 2 radares mais uma invenção do prefeito que consiste em 6 faixas de asfalto atravessando a estrada que fazem teu carro pular bastante. Agora está explicado porque as ruas da cidade de Alto Paraíso estão todas esburacadas, o prefeito gasta todo o asfalto fazendo quebra molas PARABÉNS SEU PREFEITO!!!;4.0;set de 2021
A estrutura do parque é super legal. Existe na sede/base, antes do início da trilha lanchonete, banheiros, lojinha. As trilhas são bem marcadas e seguras, porém exigem um certo preparo físico. sao muitas opcoes, nao deu tempo ver tudo em apenas um dia, se for pra curtir sem pressa, pois as trilhas sao grandes!;5.0;out de 2020
A estrutura do parque é super legal. Os funcionários são vem treinados, existe antes do início da trilha lanchonete, banheiros, lojinha. As trilhas são bem marcadas e seguras, porém exigem um certo preparo físico. Prudente comprar ingressos online pois esgota rapidamente. ;5.0;set de 2021
Fizemso a trilha dos Canions e Cariocas.è bem cansativo, 5,5km de ida só de vegetação, nada pra olhar ou fazer, só caminhar....rsA cachoeira dos Canions é linda!!!Das Cariocas tb, mas perde pra dos Canions.A trilha nao é nada fácil, requer um pco de preparo fisico, principalmente para chegar na Cariocas, tem um paredao de pedra para descer ... e claro, depois, SUBIR!!!;5.0;out de 2021
Até que enfim um valor condizente com a atração!O estacionamento custa 15,00 e o ingresso 18,00 .O guia da uma explicação rápida sobre as trilhas e a gente parte ! Fiz a trilha amarela , dificuldade média, tem uma boa subida , e as paradas pra banho são excelentes, principalmente a última, Corredeiras! Que água maravilhosa!Voltei andando, mas há opção de voltar com uma Van ( 30,00 ) , tem que agendar na hora de comprar o ingresso! As trilhas são muito bem sinalizadas ! O passeio dura o dia inteiro, se for pra curtir com calma as paradas para o banho. Ameiiiii;5.0;out de 2021
O parque é muito bem organizado, as trilhas são de nível médio de dificuldade, use o transporte na trilha amarela que ajuda muito a aproveitar os locais de banho. O preço do parque (R$ 18,00) é excelente perto de outras atrações locais, e vale demais pela beleza das cachoeiras, a conservação do local, a vegetação típica do cerrado, muitos pássaros e a hidromassagem nas corredeiras. Não deixe de ir! Prestigie! Tem locais cobrando preços exorbitantes dos turistas.;5.0;out de 2021
O parque está muito bem organizado para a visitação. Infelizmente tudo em São Jorge se tornou caro e já começa na hora de estacionar, me cobraram 15 reais só para deixar o carro no estacionamento lateral de terra no sol. Atualmente os carros não podem mais entrar no parque por conta própria. Fiz a trilha amarela com a minha namorada que vai para Saltos, Corredeiras e Carrossel. As trilhas são bem sinalizadas e é tranquila, sem muitas inclinações, mas é bom ir com um bom calçado pois as pedras podem estragar o solado de um tênis de borracha. Existe a possibilidade de pagar a van do parque para o translado (30 trecho ou 50 ida e volta). O melhor esquema é ir a pé e pagar a van para voltar, mas tem que acertar na bilheteria antes. A vista da natureza é sensacional e as cachoeiras apesar de pequenas são refrescantes e revigorantes.;5.0;set de 2021
Foi um dos passeios que mais gostamos na Chapada dos Veadeiros. Compramos o ingresso pelo site da sociparques para a trilha e pagamos 18,00 por pessoa. O estacionamento foi pago na entrada e custou 15,00. Eu e meu esposo fizemos a Trilha dos Saltos e Carrossel. Ao todo a trilha possui 11km ida e volta. Tivemos a oportunidade de fazer a caminhada na ida parando nos pontos de contemplação e banho e na volta optamos pela Van que custa 30,00 por pessoa e é opcional. Sinceramente foi o melhor investimento pois trilha é linda e maravilhosa, mas cansa bastante devido as pedras, descidas e subidas.O parque é administrado por uma empresa privada desde 2018 e está super organizado. Funcionários educados. Na entrada do parque antes de iniciar a trilha possui uma lojinha muito bacana com mochilas, chapéus, souvenirs e tbm uma lanchonete.Recomendo muito ir de tenis ou bota, levar bastante água, lanche. Protetor solar e chapéu.Quem desejar fazer o trajeto ida e volta de van pode, aí vai pagar 60,00 por pessoa.Importante: o parque aceita cartão, mas não aceita pix.A trilha é lindissima e os pontos de banho são maravilhosos.Meu ponto preferido pra banho foi a Cachoeira carrossel, é enorme e da pra nadar muito. ;5.0;set de 2021
Fiz as duas trilhas (Cânions/cariocas e Saltos/corredeiras), as duas são super legais, mas se tivesse que optar por apenas uma, seria a trilha dos saltos.As duas trilhas são puxadas, aproximadamente 11 Km cada.A trilhas dos cânions fiz inteira, enquanto a dos saltos, usei o transporte, pois já estava no quarto dia de passeio. Nos finais de semana é melhor comprar o ingresso pelo site, mas nos dias de semana dá pra comprar na hora.OBS: vá com tênis de trilha ou tênis velho, pois as trilhas detonam os tênis.;5.0;set de 2021
O parque é muito bem estruturado e tem entrada de fácil acesso, além da entrada cobrada ser um preço super justo! Fiz as duas trilhas mais conhecidas do parque, Cariocas/Canios e Saltos/Corredeiras. Fiz cada uma em um dia por querer aproveitar bem o que cada uma tem de melhor. É possível fazer as duas trilhas no mesmo dia caso queira apenas caminhar por elas, sem parar para tomar um banho (não recomendaria).Mesmo as trilhas sendo bem sinalizadas, eu e meus amigos acabamos passando reto pela entrada para o salto de 120m, então recomendo na descida, já começar a prestar atenção na entrada à esquerda para o salto de 120m, pois descer e subir tudo novamente em um sol de mais de 30ºC acaba sendo um pouco cansativo.;5.0;jun de 2021
Acesso ao parque é fácil a partir de Alto Paraíso trecho de terra bem conservado, o parque oferece três trilhas, da 7 quedas para ser feita com pernoite no parque, a trilha dos saltos e a trilha dos Cânions, escolhemos essa, um trajeto de 10km ida e volta de dificuldade média, cansativa eu diria, não esqueçam de levar água e lanches. A vista dos cânions é linda e a piscina que se forma logo abaixo é de um beleza enorme, mais uns 600m de caminhada chega-se a Cachoeira Cariocas, bela e com bom local para banho. As trilhas são muito bem sinalizadas e na entrada do parque os funcionários do parque aprestam as trilhas. A entrada do parque custa 18 reais, crianças até 12 anos não pagam e paga-se 15 reais de estacionamento.;5.0;jul de 2021
