comentario;nota;data
Lindo o lugar, com um jardim espetacular.Entrada dez Reais e sênior 5.Uma visita interessante para conhecermos mais sobre a D Pedro e sua família.Vale a pena.;5.0;mai de 2022
Linda mansão onde residiu a família Real,casarão bem cuidado e remontado com o layout remetente a época do Império.;5.0;abr de 2022
"O museu é muito interessante, nos levando a vivenciar uma fase importante da história nacional. O preço é bastante bom. A limpeza e a segurança também é muito bom. Porém, destaco 2 pontos negativos:1º) quando você chega é obrigado a calçar e circular pelo museu com uma espécie de pantufa: desconfortável e que permite o pé escapar a todo momento; você tem que ir se arrastando pelo palácio. Deviam bolar algo mais fácil para o visitante. 2º) não é permitido fotografar nem filmar. Até entendo que a permissão pra isso poderia gerar aquelas naturais confusões de gente tirando foto, selfie, etc. Mas visitar um lugar desses e não poder fotografar é doloroso. E não tem muita razão pra essa regra…";3.0;abr de 2022
Lugar sensacional, recomendo a todos conhecer e imergir na história do Brasil Imperial! Local organizado Ingresso acessível;5.0;abr de 2022
Lugar encantador, cheio de histórias e belíssimos acervos! Além de um paisagismo todo exuberante. Ótimo pra viagem a dois ou em família.;5.0;abr de 2022
Passeio interessante, certamente com um guia seja mais proveitoso. Lado ruim é ter que usar uma pantufa, talvez a melhor opção fosse trocar por sapatilha descartável de TNT, pois as utilizadas hoje faz com que a gente ande como se tivesse de patins.;4.0;abr de 2022
"Construído por D.Pedro II entre 1845 e 1864, o neoclássico Palácio Imperial foi usado como residência de verão do imperador todos os anos desde 1848 até o fim da monarquia e a proclamação da República em 1889. Nesse ano o palácio foi alugado para uma escola e continuou a exercer essa função até o presidente Vargas decretar, em 1943, a criação do Museu Imperial. Entre os pontos altos do museu, que reflete com fidelidade a vida cotidiana da família real brasileira, estão as Joias da Coroa Imperial, bem como outros objetos, pinturas e móveis que pertenceram ao imperador e sua família.Destaque para os inúmeros quadros e pinturas retratando D.Pedro II e D.Teresa Cristina nos vários cômodos da mansão.No andar térreo podem ser vistos objetos da realeza, principalmente as Joias da Coroa Imperial de D.Pedro II, que é a peça mais valiosa da coleção e foi feita para sua coroação em 18 de julho de 1841, quando ele tinha apenas 15 anos de idade.Também vale muito a pena dedicar alguns instantes de contemplação para um dos gigantes quadros onde se vê uma pintura perfeita do imperador usando seu traje completo, coisa que D.Pedro II fazia apenas uma vez por ano, portando, inclusive, o cetro imperial, feito em 1822 para a coroação de D.Pedro I.Os principais salões do Museu Imperial são a Sala do Primeiro Reinado; o Gabinete (onde havia o primeiro telefone do Brasil, presente à D.Pedro II em 1876 por Graham Bell); a Sala do Senado (onde fica o trono do imperador); a Sala de Música; a Sala de Jantar e o quarto de Sua Majestade.Detalhe é que para entrar no museu, além de não ser permitido fotografar e/ou filmar, o visitante é obrigado a acoplar uma espécie de pantufa gigante e ir deslizando os pés por todos os amplos salões de visitação. Isso foi algo que eu nunca tinha visto antes.- Pavilhão das Viaturas no Museu Imperial: localizado fora da mansão que abriga o Museu Imperial, o Pavilhão das Viaturas antigamente era a construção onde ficava a senzala do palácio. Esse local, além de exibir a famosa Berlinda de Aparato utilizada por D.Pedro II no dia de sua sagração como imperador, também exibe carruagens simples de transporte público de época. O prédio também exibe a locomotiva Leopoldina, que fazia o trajeto Rio de Janeiro-Juiz de Fora pela Estrada de Ferro Mauá; além disso, também abriga uma pintura colossal de Pedro Américo de Figueiredo e Mello, que retrata nada menos do que a Batalha de Campo Grande de 1871, no meio da guerra entre o Brasil e o Paraguai, considerada o conflito armado mais sangrento da América Latina! Só para ver esse quadro, vale a pena visitar o Pavilhão das Viaturas.- Praça D. Pedro II no Museu Imperial: essa praça é bem grande e mais parece servir de verdadeiro jardim ao Palácio Imperial. É perfeitamente possível caminhar por entre as enormes árvores que circundam o amplo jardim. No meio, há uma estátua em homenagem a D.Pedro II.";5.0;jan de 2022
Visita imperdível para quem está na cidade imperial… O museu mostra como era a moradia da família imperial em Petrópolis. Rico em detalhes que impressionam. Uma aula de história do Brasil. Imperdível.;5.0;jan de 2022
Fantastico…uma volta no periodo imperial do Brasil, o museu imperial é uma visitaçao lindissima onde podemos voltar ao passado e ver todo o dia a dia da familia imperial com certeza uma aula de historia. Super recomendo.;5.0;fev de 2022
Uma visita cultural, com muita história de nossa época Imperial. Acho um charme termos que colocar chinelinhos para andar nas diversas salas. Destaque para a Coroa Imperial, cravejado de diamantes, maravilhosa. Ingressos a R$ 20,00, com meia entrada para 60+.;5.0;jan de 2022
A história do Brasil passa aqui. Ver como e onde viviam os monarcas brasileiros, seus costumes e sobretudo lembrar que tudo foi erguido por pessoas escravizadas nos fazem refletir sobre a o passado, questionar o presente e consequentemente pensar o futuro.;5.0;jan de 2022
Acervo muito rico e bem preservado, certamente vale a visita. A área externa e a edificação em si são muito bonitas. Recomendado ir de calçado confortável, sem salto, pois é necessário usar uma espécie de “pantufa” para não danificar o piso. A bilheteria aceita somente dinheiro.;5.0;jan de 2022
Com belos jardins e uma elegante construção, o palácio de verão do imperador Dom Pedro II é visita obrigatória para quem vai a Petrópolis. Destaque para a visitação das coroas e do trono.;5.0;jan de 2022
Programa obrigatório em Petrópolis!A visita ao interior do museu era agendada quando fui (outubro de 2021) e o ingresso inteiro custa R$ 10. A visita guiada, quando disponível, vale muito a pena, pois toda a história é contada por meio dos detalhes da casa e do mobiliário.Dica: vá de tênis confortável, pois é preciso usar pantufas pra preservar o chão original de jacarandá. As áreas externas do Museu são gratuitas e abertas à visitação, e não precisam de agendamento.Visitei em outubro de 2021 e algumas áreas do jardim estavam bloqueadas para acesso. Mesmo assim era possível circular e tirar boas fotos. O Anexo do Museu, a Sala das Carruagens também é ótima para visitar e não precisa de agendamento.;5.0;out de 2021
Visita obrigatória para quem quer materializar aquelas aulas de história da época de escola. Acervo preservado, bem catalogado, organizado e rico. O prédio por si só já é uma atração, dá uma ideia da vida privilegiada que a família imperial tinha, lembrando que este nem era o palácio principal, apenas refúgio de campo. O ingresso é barato, vc tem que usar uma pantufa para não danificar o piso (não precisa tirar o calçado que está usando) e ainda tem um anexo onde ficam veículos (carruagens e locomotivas) usadas na época, super legal de ir, seja sozinho, casal e, especialmente, com os filhos. Só fique atento se for de carro pois é bem ruim de estacionar na região, ideal é achar um estacionamento próximo e visitar diversas atrações próximas ou relativamente próximas.;5.0;dez de 2021
Uma imersão na história da família imperial no período em que tivemos monarquia no Brasil. Vale a pena essa viagem na história do nosso país que é bem jovem. Tive a oportunidade de conhecer a arquitetura, os costumes e um pouco do modo de viver daquela época.;5.0;dez de 2021
Excelente viagem na história da família imperial. O museu conta com um acervo riquíssimo e muito bem conservado. A entrada custa R$10,00 e não é permitido tirar fotos dentro do prédio. Também é preciso usar uma pantufa fornecida pelo museu para não estragar o piso de madeira. Cheguei às 10h e já havia uma fila grande, mas que andou rápido.;5.0;dez de 2021
Vale muito a pena, visitar o museu imperial é uma imersão na história do Brasil, poder ver os quartos onde ficavam o imperador e as princesas é muito interessante, tudo está muito bem preservado! Realmente uma visita imperdível para quem vem a Petrópolis!;5.0;dez de 2021
A fila de entrada é noSol e Chuva. Em pé. Não sei como não fazem nada.Crianças e adultos todos malAcomodados na fila aoTempo;3.0;dez de 2021
Que museu!! O jardim, a organização mesmo em um dia de lotação máxima, o acervo, o conjunto arquitetônico, tudo perfeito!O custo então nem se fala, R$ 5,00 por uma meia entrada nunca vi isto em qualquer museu do mundo que visitei com tamanha coleção.Todos deveriam visitar, sem dúvida uma visita obrigatória, um acervo impressionante da família Real. O prédio é um charme a parte.Tem ainda o prédio anexo com as carruagens.Vale muito a visita!!;5.0;dez de 2021
O museu é lindo. Vale a pena conhecer. Só faltou um áudio individual com explicação sobre a história do Brasil. As pantufas precisam ser trocadas.;5.0;dez de 2021
O museu é bonito por dentro e por fora. Muitos objetos interessantes para serem vistos, mas infelizmente não é permitido tirar fotos. O jardim também é lindo e tem um galpão com charretes antigas muito interessante. Ingresso apenas 10 reais, recomendo a visita.;5.0;dez de 2021
Parada obrigatória para quem está em Petrópolis.O prédio é lindo, quem for, faça a visita guiada, que vale muito a pena pois contam detalhes importantes da história.No museu a um jardim que rende boas fotos e um café muito bacana também.;5.0;out de 2021
Organizado e com excelente atendimento.  A visita precisa de agendamento e custa 10,00. Tivemos a sorte de realizar a visita guiada por uma professora de História! Super recomendo!;5.0;out de 2021
Fizemos uma revisita, após 51 anos da visita anterior.Sempre interessante, muito bem cuidado e conservado.Tenha a previsão de telefonar e fazer a reserva da entrada antecipadamente, em especial em periodo de pandemia (tel 024 2233 0345) e se previna, leve dinheiro em espécie, absurdamente não aceitam pagamento com cartão, nem crédito e nem débito. Isso nestes tempos de troco escasso e que muitos evitamos estar manuseando dinheiro.;4.0;out de 2021
Museu muito bom. A visitação é muito interessante. Os móveis antigos muito bem preservados. É possível ver a coroa original de d Pedro II que é incrível. Vale a pena. Pena não poder tirar foto.  ;5.0;out de 2021
Boa visita em nosso passado. Agendamento deve ser feito pelo telefone. A visita ao jardim e livre/grátis, porém controlada.;5.0;out de 2021
Só não foi melhor, porque não pudemos conhecê- lo por dentro. Não encontramos nenhuma notificação que as visitas precisam ser agendadas pelo SITE, inclusive não consegui acessá-lo antes de ir... Por fora já é um luxo, com um jardim magnífico... certamente, volto pra nova visita.;4.0;out de 2021
Eu ja tinha ido algumas vezes e dessa vez voltei para minha sobrinha de 14 anos conhecer. Ela amou,como eu ja amo!Super organizado,os seguranças atentos para que ninguém circulasse sem máscaras.Preço sua acessível,10,00 a inteira.Passeio cultural super válido. Local lindo,conservado e organizado.;5.0;nov de 2021
Sem sombra de dúvidas é uma das melhores atrações para se visitar em Petrópolis. O museu é extremamente bem cuidado e cheio de história. Tudo muito organizado, bonito e conservado. O único ponto negativo é que a bilheteria só aceita pagamento em dinheiro, algo que consideramos retrógrado e pouco usual, sobretudo em tempos de pandemia. É possível visitar os extensos e belos jardins no entorno do museu gratuitamente. ;5.0;nov de 2021
Visita imperdível. Agendada na semana anterior à visita pelo telefone (verifiquem site). Valor pago somente em dinheiro, mas R$ 10,00 a inteira. A meia-entrada nem cobram comprovante, é como uma auto-afirmação. Pedimos a Guia gratuita do Museu. Foi interessante porque ela explicou que após a residência de Dom Pedro II, o imóvel abrigou um Colégio, então a maior parte das disposições são representações supostas da época, embora alguns quartos seja possível definir sua finalidade. PROIBIDO FOTO!!! Se prepare para vestir uma pantufa bem interessante e começar a arrastar o pé, o que cansa um pouco. Ao lado do Museu existe um espaço uma exposição das viaturas. Muito legal e não depende de agendamento. Atrás há loja para venda de produtos como souvenir.;5.0;nov de 2021
Talvez o jardim possa ser melhor cuidado.Ali a história é viva .Amo Pedro II , um homem culto, que trouxe muita coisa.boa para o Brasil;5.0;out de 2021
Lugar histórico imperdível. Durante o período atual é necessário  ligar e fazer reserva, mas vale a pena. História pura, tudo belíssimo!;5.0;ago de 2021
"Amigos Viajantes,Que bom voltar em minhas avaliações após um período de recesso pela pandemia que assola o mundo. Mas, aos poucos estou voltando. Vamos lá, sou morador do Rio de Janeiro, mas não conhecia Petrópolis e gostei muito da experiência, assim como meu filho e esposa.Vamos do começo. Primeiro agende a visita pelo telefone do site do Museu. Você, talvez, sofra um pouco, mas não desista, é necessário por causa da pandemia. O processo é o seguinte: - ligar para agendar;- passar a quantidade de pessoas, escolher horário e os respectivos nomes;- responder e-mail para confirmação.No dia da visita, ao entrar será medida a temperatura, e logo em frente comprar bilhete. Dependendo do horário do agendamento, há possibilidade de conhecer os jardins e o ""Pavilhão das Viaturas"", que são as charretes e carruagens, e também a Maria Fumaça. No Palácio a visita está restrita, no sentido da proximidade, até porque, não custa repetir, vivemos uma pandemia. Adorei o circuito, e as possibilidades de conhecer um pouco da História Real no Brasil, e como viviam, as obras de arte, o mobiliário suntuoso, os candelabros, objetos pessoais, arquitetura. Tudo muito bem conservado e sinalizado. Percebi em outras avaliações que algumas pessoas reclamaram da falta de informação nas peças, mas mesmo reduzidas, as informações são suficientes para compreender o contexto.  Outra reclamação é sentir-se vigiado. Não vejo nada de absurdo nisso, pois um mínimo de controle é necessário. Me senti confortável, pois os funcionários sempre foram simpáticos. Há, na entrada um mural com a árvore genealógica e outro como a família reunida nas escadarias. Alguns eventos tradicionais não estão sendo disponibilizados, como o Sarau.Os banheiros estavam limpos e com álcool em gel, tanto na entrada, como em alguns pontos. Recomendo muito. Deveria ter ido antes, bem antes. Tenham paciência e uma ótima visita.";5.0;ago de 2021
Na secretaria de turismo , me informaram  que a entrada deveria ser agendada com antecedência, mas os jardins estavam disponíveis para a visitação. Fiquei 4 dias na cidade e tudo que vi do museu ou de seus jardins , foi da rua. Penso que se poderia permitir a visitação ao menos da área externa com exigências de observação dos protocolos sanitários.;3.0;jul de 2021
Por conta da pandemia, a visita ao Museu Imperial deve ser agendada previamente. Conseguimos o agendamento, bastante fácil (por telefone) para sexta-feira no primeiro horário (10h). O acesso aos jardins do Museu já estava liberado, então entramos. Nos dirigimos a bilheteria para obtermos nossos ingressos.Medidas de higiene observadas por toda a área dos jardins. Cerca de 10 minutos antes da abertura do Museu, fomos encaminhados a uma fila para aferição de temperatura. Essa seria minha única crítica ... na fila nenhum distanciamento, nenhuma medida que impedisse a aglomeração de visitantes .. não estava cheio, mas achei um pouco tumultuada essa parte. Ainda na fila, fomos informados que haveria uma visita guiada realizada pela parte de educação do Museu. A guia nos encaminhou pelas salas do Museu, expondo cada obra, mobiliário e peça com maestria e conhecimento, tirando as dúvidas e explicando o contexto histórico desde a construção da casa, até os dias atuais na sua função de Museu. Ponto altíssimo da visita. No final do passeio, vale a visita a lojinha do Museu. Apesar de pequena, ela tem itens muito interessantes. Vale cada minuto da visita!;5.0;set de 2021
Museu excelente! Conservado, organizado e muitos itens. O preço também é baixo, apenas R$ 10,00 no ingresso inteiro.Por conta da pandemia, precisa agendar com pelo menos 1 dia de antecedência, mas se estiver pelo centro vale a pena consultar a bilheteria. Eu fui e como estava vazio, entrei na hora sem agendar.;5.0;set de 2021
Nossas expectativas eram altas, e mesmo assim foram atendidas. Infelizmente o andar superior estava fechado, mas isso é mais um incentivo para retornar.;5.0;set de 2021
Passagem obrigatória ao visitar a cidade, mas atenção: tem q agendar com 1 a 2 semanas de antecedência. Para mim é o principal ponto turístico da cidade. Pena que não funciona domingo e que as vagas são muito limitadas. Possui tb um jardim na fachada e uma expedição da carruagens da época. O ingresso é baratíssimo.;4.0;set de 2021
Museu muito bem conservado e organizado. Gostei muito do setor das viaturas. Recomendado agendar a visita, você agenda por telefone uma semana antes da data de visitação desejada e precisa confirmar (responder) via e-mail para garantir a reserva. Atendimento muito cortês do começo ao fim.;5.0;ago de 2021
Visita obrigatória para quem está em Petrópolis. O museu é incrível, muito bem conservado e conta uma parte importante do período imperial brasileiro. Por conta da pandemia, o acesso a algumas alas estava indisponível e não havia guia, o que faz falta para entender melhor todos os detalhes das peças expostas e do prédio. Por falar no prédio, o palácio é lindo e rende ótimas fotos no exterior, que tem amplos jardins pelos quais vale a pena passear com calma. Necessário agendar a visita por telefone.;5.0;jul de 2021
Passeio maravilhoso. Tive um pouco de dificuldade para reservar (é apenas 1 atendente para todas as ligações), mas com muita insistência consegui e foi incrível. O lugar está super respeitando o distanciamento e muito organizado em relação ao horários. O museu tem um acervo impressionante e quando fomos só não foi possível ir aos andares superiores por conta da pandemia. Realmente uma boa história do nosso país está retratado ali e foi uma grata surpresa. Recomendo o passeio e quem eventualmente não conseguir agendar os jardins e as carruagens são de acesso livre!;5.0;jul de 2021
Museu muito bonito, organizado e marcante! A única reclamação é a respeito da marcação que é complicada, precisa ligar e dificilmente atendem, além de não ter opção de agendar a visita online. Tirando isso e o fato de uma área ainda estar fechada pós lockdown, a visita é linda, vale muito a pena, o jardim é de tirar o fôlego, tem o pavilhão de visita gratuita e aberta  e o café é uma delícia! ;4.0;jul de 2021
Muito lindo, mais infelizmente não conseguimos fazer o passeio interno pois não sabíamos que deveríamos ter que fazer um agendamento prévio e já estava esgotado até no sábado (fomos na quinta)  Mais ainda conseguimos ter um gostinho na visita dos meios de locomoção da família real.Porque no passeio nos jardins é frustrante e não tem nada pra ser visto.;3.0;jul de 2021
Museu imperial é a casa da família imperial em Petrópolis. Muito bem cuidado, conservado, organizado. Incrível a suntuosidade da família real. Coroas, centros, roupas majestosas, etc. Jardim também é maravilhoso. Vale muito a visita. Atenção: sem agendamento prévio não entra. O sistema de agendamento é um pouco burocrático. ;5.0;jul de 2021
Segundo andar do museu está fechado devido à pandemia. 20dejulho de 2020. Para reservas, somente por telefone, muito difícil. Fecha domingo,  segunda e feriados.Continua lindo, com pantufas para visitas. Jardins lindos. Mobiliário maravilhoso.Poderia ter áudio guia, não tem. ;4.0;jul de 2021
É necessário fazer agendamento por telefone, que nunca é atendido,, fora sinusial de turismo... decepcionante, já que não conseguimos visitar museus que contam nossa história!;1.0;jul de 2021
O complexo do museu inclui o Palácio Imperial, a área de exposição das carruagens e o jardim. Na área externa,  há a última foto da Família Real antes da Proclamação da República e uma árvore genealógica. Para visitar a área externa não é necessário agendar e a visita é gratuita. A visita ao interior do palácio deve ser agendada uma semana antes pelo telefone 24 2233-0300.;5.0;jul de 2021
Atualmente a visita ao museu é somente por agendamento telefônico (tentei por diversas vezes - mais de 20) e só dá ocupado ou chama e ninguém atende.Complicado…Indo direto lá você consegue visitar gratuitamente o jardim e o pavilhão das carruagens. Além da lojinha (super pequena…poderiam investir mais) e bistrô (para comer).O museu é incrível. Pena que não consegui voltar desta vez! ;3.0;jul de 2021
