comentario;nota;data
De lá é possível avistar o principal prédio de cada um dos Três Poderes: Palácio do Planalto (Executivo), Congresso Nacional (Legislativo) e Supremo Tribunal Federal (Judiciário). É a praça do povo na Capital Federal. Pela má, conservação do local, pôde-se ter uma ideia que não se dá muita importância ao povo...;3.0;mar de 2020
Um lugar onde num mesmo espaço se concentra tudo ou seja onde se toma todas as decisões independente de qual seja estas decisões para o país, para nossas vidas.Muito espaço para fotos, bem movimentado principalmente durante o dia onde se tem a maior concentração de pessoas / turistas, repórteres além dos que trabalham nos órgão próximos.;5.0;jan de 2020
A praça dos três poderes chama a atenção pelo conjunto arquitetônico suntuoso. Obrigatório para quem visita nossa capital.;4.0;mar de 2019
Espaço amplo, como é comum na cidade. Nada de vegetação. Lugar interessante, mas poderia estar mais bem cuidado.;4.0;jan de 2020
Concentrando os principais prédios da República, além da homenagem aos cidadãos que ergueram a cidade, a Praça dos três Poderes é parada obrigatória.;5.0;jan de 2020
Os monumentos da Praça dos Três Poderes são o Cartão Postal da cidade de Brasília, mas está tão acabadinha que dá dó.;4.0;jan de 2020
Eh bonito ver a praça... Mas na verdade, não tem nada de mais.... talvez quem seja da área do direito, veja através de outra perspectiva. No entanto, vale a pena ver sim.;3.0;jan de 2020
Se nossos deputados e senadores pudessem admirar o eixo monumental e a Praça dos Três Poderes com atenção plena tomariam decisões mais nobres. Veja com seus próprios olhos e verá que Brasília não é corrupta, mas é o palco perfeito para tomada de boas decisões. Inspiração não falta.;5.0;jan de 2020
Vale a pena a visita para conhecer um dos pontos mais importantes do país, tirar fotos e entender um pouco da arquitetura de Brasília.;4.0;dez de 2019
"Pça dos 3 Poderes, detalhes: abriga ainda um Pombal e uma antiga Casa de Chá (o espaço físico, ora funciona, ora não). Falta um ajardinamento estiloso,  poucas muretinhas usadas assentos - Carece também de um iluminação féerica. Comporta totalmente um baita ""upgrade"" na casa de chá: decorações externa e interna - talvez um bistrô ou uma cafeteria estilosa, capaz de atrair os turistas visitantes e mesmo a população de Brasília, inclusive com alguma espaço no teto para observações astronômicas, pois o local às vezes recebe um bom número de observadores astronômicos amadores";4.0;dez de 2019
É bonito para tirar fotos e só. Longe de tudo.nao tem lanche nem opção de descanso por perto. A Não ser que tenha algum evento;3.0;nov de 2019
Você consegue ver como é tudo muito bem planejado. Espaços largos e muita imponência. Merece um tempinho por ali.;4.0;nov de 2019
Apesar de bem planejado, tem nada demais. A arquitetura é  bonita, bem limpa a visão, porém achei meio abandonado.;3.0;dez de 2019
Vale a pena conhecer a praça dos três poderes, é a praça de maior importância do país. Lá você estará de frente para os três poderes do país: legislativo, judiciário e executivo, todos juntos, mas separados pela constituição....Também vai apreciar o melhor da arquitetura moderna.;5.0;out de 2019
Obra fantástica pra quem gosta de Arquitetura a praça e algo a colocar em sua vista a Brasília. Representa nossa democracia brasileira. Seu amplo espaço aberto entre os três edifícios monumentais que representam os três poderes da República: o Palácio do Planalto, o Supremo Tribunal Federal e o Congresso Nacional. Vale a pena visitar. Obs vá de tênis e compre água ;5.0;dez de 2019
Dá para fazer um tour completo por dentro da praça dos três poderes. Pode subir na torre e ter uma linda lista lá de cima. Esta construção representa os poderes legislativo, executivo e judiciário. Lembre-se de colocar no seu roteiro.;5.0;nov de 2019
O local é lindo. Representa a democracia. Os poderes legislativo, executivo e judiciário. Num dia bonito, pode-se tirar fotos lindas lá. Não há como visitar Brasília e não ir ao local. Contudo, é um local descampado, e em um dia quente, com muito sol, não há onde se abrigar. ;4.0;nov de 2019
Conhecer a praça dos 3 poderes é quase que visita obrigatória para quem vai a Brasília pela primeira vez. É interessante, mas não chega a ser um local confortável para pedestres, com poucas árvores e quase nenhum banco para se sentar e apreciar a paisagem.;3.0;set de 2019
A praça dos três poderes é um local bem agradável de se conhecer em Brasilia, onde podemos ver o Palácio do Planalto, o STF e o Congresso Nacional. La podemos ver diversas esculturas, como “Os Candangos”, “A Justiça”, “O Pombal”, o mastro que guarda a bandeira Nacional, a Pira da Pátria, alem do museu Histórico de Brasilia, o CAT (Centro de Atendimento ao Turista). Ultimamente a Setur DF tem utilizado o espaço para promover eventos culturais como ballet, bandas, etc. Vale muito a pena conhecer este local lindíssimo e que faz parte da historia de Brasilia. ;5.0;ago de 2019
É um ponto, mais do que turístico,  de interesse, importância e conhecimento nacional. Considero como parada obrigatória em Brasília. Ir à Brasília, e não passar, pelo menos de carro por lá, é quase como não ter conhecido Brasília 😉A Praça dos Três Poderes é um espaço aberto que compreende os três edifícios monumentais dos mais importantes  poderes da República do Brasil : o Palácio do Planalto, o Supremo Tribunal Federal (STJ) e o Congresso Nacional. Além desses edifícios, podemos ver e admirar a escultura “Os Guerreiros” ou como é popularmente conhecida: “Os Candangos” Também a Pira da Pátria, o Marco Brasília e o gigantesco mastro da Bandeira. Nesta última viagem estivemos na Praça em 2 oportunidades: manhã do evento da troca da Bandeira, momento no qual havia muito movimento. E fim de tarde, bem mais tranquilo e ideal pra realizar boas fotografias. Vale muito a pena visitar e conhecer ;4.0;out de 2019
Fazer esse roteiro em Brasília faz parte. Atenção aos horários que permitem estacionar ali. Estava tendo manifestação e tinha um grupo grande de indígenas. O Bandeirão, os candangos, a justiça cega, tudo que você vê na TV, tem lá ao vivo.;3.0;out de 2019
Simplesmente não tem acessibilidade. Além de não ter guias rebaixadas, o acesso ao Museu Histórico, espaço Lucio Costa, Panteão e o Centro de Atendimento ao turista contam apenas com escadas! Estava com uma bebê no carrinho, e tive que revezar com o meu marido para visitarmos os locais enquanto o outro ficava com a bebê e o carrinho. Se estivesse sozinha, não seria possível. Para cadeirantes, ALGUNS espaços tem a cadeira para escada. Também achei o piso mal conservado. É uma parada “obrigatória” em Brasília, mas saí de lá decepcionada. ;2.0;out de 2019
Área em que se concentram os prédios principais dos Poderes (Judiciário, Executivo e Legislativo), é um cartão postal de Brasília. Há visitas guiadas em algumas atrações e, no sub solo de um memorial, há uma miniatura da cidade.;4.0;dez de 2018
Arquitetura famosa dos idealizadores de Brasília. Area do Plano Piloto próximo do lago Paranoá. Muito bonito o local.;5.0;jun de 2019
A Praça dos Três Poderes é onde reune muitos órgãos do Governo Federal. Ali temos o Palácio do Planalto, o Congresso Nacional e o Senado da República, o STF, a Bandeira, entre outros. Visitação obrigatória para todos que vem a Brasília.;5.0;set de 2019
Local pouco movimentado de pessoas a pé, mal cuidado. Só vale a pena se você é advogado e quer tirar uma foto com a estátua da justiça. Em baixo da praça tem o espaço Lúcio Costa que possui a maquete da cidade de Brasília - não abre às segundas.;4.0;set de 2019
Lugar bonito e agradável que carrega parte da nossa Historia, Aos amantes do Oscar Niemeyer, um excelente lugar para conhecer parte da sua obra;5.0;out de 2018
Ela deveria ser de visita obrigatória pra todo brasileiro. Arquitetura única no mundo. Não deixem de ver a maquete no subsolo. O banheiro tb fica no subsolo.;3.0;jul de 2019
Em um mini micro tour,  tivemos a honra de ver a guarda do governo em uma cerimônia.  Foi emocionante.;4.0;jul de 2019
Lugar bonito com os maiores símbolos de Brasília em um lugar apenas. Aproveite para alugar um patinete ou bicicleta e dar uma volta pelas redondezas. ;5.0;ago de 2019
A praça dos três poderes tem inúmeros monumentos que valem a pena ser visitados, além de estar no núcleo do Congresso, Palácio do Planalto, STJ, próximo a bandeira Nacional. Lá há troca de bandeiras uma vez por mês, um evento imperdível.;5.0;jul de 2019
"Uma praça como esta em qualquer país do mundo seria mais limpa e sem barricadas para proteger os ""deuses"" que se deleitam nos palácios das cercanias.";2.0;jul de 2019
Mais um ponto quase que obrigatório para  quem vai conhecer a Capital do Brasil. Mas nada atrativo a fazer a não ser bater algumas fotos e ir embora. Ali no subsolo (do Espaço Lúcio Costa) tem um banheiro simples mas funcional.;4.0;jul de 2019
O local é um ícone do país, mas na prática, é uma praça de cimento, pouco confortável, com vista para os prédios do STF, Congresso e Palácio do Planalto. Ali também fica o Panteão e o Espaço Lúcio Costa, que tem algum interesse.Chama a atenção o fato de um ícone do país não ser um lugar arborizado, que atraia as pessoas, mas um lugar seco, onde pouco se tem pra fazer além de bater meia-dúzia de fotos.Porém, para quem vai a Brasília a passeio, é ponto obrigatório de parada. Não faz sentido não conhecer.;3.0;jul de 2019
Lugar emblemático que traduz o governo do nosso país. Fiquei impressionado com a limpeza e organização desse lugar.;5.0;jun de 2019
Enfrente ao Palácio do Alvorada , presidente. Bem enorme a praça.  Bem monitorada.Toda essa região, é bem tranquila. ;4.0;jul de 2019
É bacana, mas nada que chame muito a atenção ou que te faça ficar horas admirando seus momumentos. Vale a pena atravessá-la e fazer fotos da bandeira nacional e dos palácios que a cercam.;4.0;nov de 2018
Vale a pena conhecer a capital do Brasil...muitos lugares estavam fechados ou em reforma, a maioria dos lugares tem rampas e acessível para cadeirantes.;4.0;jun de 2019
"Visita obrigatória em Brasília; símbolo nacional, que representa os três poderes: Congresso, STF e Palácio do Planalto";3.0;mai de 2019
É muito bom conhecer nosso país. Brasília é uma cidade incrível e a Praça dos Três Poderes é o coração do Brasil. Arquitetura linda.;4.0;jun de 2019
Lugar que nos remete à nação, às nossas responsabilidades, ao que não devemos mais deixar acontecer.;4.0;jun de 2019
Muito bacana estar nessa praça diante dos três poderes que governam e decidem os rumos do nosso país! Muito espaço livre para caminhar e tirar ótimas fotos.;4.0;jun de 2019
"Praça ampla, bem cuidada, abriga um dos mais importantes pontos de turismo obrigatório em Brasilia. Neste espaço estão os prédios que representam os Três Poderes da República: Palácio do Planalto (Executivo), Congresso Nacional (Legislativo) e o Supremo Tribunal Federal (Judiciário).A arquitetura tem a marca de Oscar Niemeyer.Apesar de ser cahamada de ""praça"", é um local totalmente aberto sem nehuma árvore ou vegetação. Apenas algumas palmeiras imperial, espelhos de água e esculturas complementam a urbanizaçào local.Saber que neste espaço estão nossos representantes e, decisões importantes são discutidas e definidas alí, é de arrepiarVale a visita, especialmente aos finais de semana onde é fácil o acesso e local para estacionar.";4.0;jun de 2019
É sem sombra de duvidas o lugar mais lindos da cidade, ao lado do congresso nacional, do mastro com nossa bandeira. lugar único . ;5.0;mai de 2019
Local diferente para a maioria dos brasileiros, principalmente para os que vêm conhecer Brasília. Arquitetura moderna, onde está o centro do Governo. Os três poderes estão nessa Praça. A visitação aos Palácios é possível, mas necessita de verificar os horários e se há necessidade de visitar. Um local único e que vale a pena a visita, além de ser seguro.;5.0;jun de 2019
Ponto a ser visitado de forma rápida, mas não chega a ser imponente, muitos vendedores ambulantes circulando;3.0;jun de 2019
Que ligar sem graça de visitar... E com tanto espaço sobrando, todos são proibidos pra estacionar... Affff Ficam lá as viaturas do Detran, desocupados, prontos pra multar que se prestar Air visitar essas feiuras de monumentos e ainda corre o risco de serem multados... Tá repreendido... Nunca mais!!!!;1.0;jun de 2019
Conhecer Brasília e conhecer a obra de Oscar Niemeyer e JK. Prédios belíssimos e imponentes que mereciam ter servidores mais sérios e mais comprometidos com o Brasil e não com o poder e o dinheiro.;4.0;mai de 2019
Se chega a praça na expectativa de que vai encontrar aquela multidão, mas na verdade em um dia de semana, sómente turistas passam pelo local;4.0;mai de 2019
Sempre um prazer visitar Brasília e desta vez estive num dia de troca da bandeira. Evento popular com bonita cerimônia. A estrutura arquitetônica de Brasília mesmo show. ;5.0;jun de 2019
Centro político nacional do Brasil, interessante ao visitar a região conhecê-lo, interessante uma reforma nos prédios, são nossa vitrine ;4.0;jun de 2019
Aos desavisados, a Praça parece tão somente um descampado pavimentado ... mas se olhar melhor, lá tem 2 museus, dois monumentos, um pombal, 3 ícones da arquitetura de Brasília, um Pavilhão, vista para a maior bandeira hasteada do mundo.Se quiser levar milho, os pombos agradecem.;4.0;jun de 2019
Lugar interessante para se constatar a genialidade de Oscar Niemeyer e Lúcio Costa ao observar suas obras dispostas num traçado Urbano moderno. Na praça é realizada, todo primeiro domingo do mês a troca da Bandeira Nacional, um espetáculo cívico.;3.0;jun de 2019
O local é lindo, pena que as pessoas que grande parte das pessoas que fazem uso daquele ambiente são impróprios para está ali. Os funcionários em dia de visitas são muito educados e contam bem a historia de cada peça e ambiente q estão por ali. ;4.0;jun de 2019
Na verdade não tem muita coisa na praça em si, mas é um bom lugar para comprar souvenir. O que mais chama a atenção é a simbologia, e possui também uma maquete da cidade.;4.0;mai de 2019
Praça que une as construções mais famosas de Brasília.. além disso tem esculturas, a maquete da cidade, informações turísticas é um museu.Bem interessante ;5.0;mai de 2019
Olha aqui uma das poucas coisas que gostei na arquitetura de Brasília...Levem guarda-chuva, faça chuva ou sol, pois apesar dessa famosa escultura, lá é só concreto a céu aberto mesmo...;3.0;mai de 2019
Um lugar incrível que sempre quis conhecer. Durante o dia tem vendedores distribuídos por toda a praça. É possível tirar fotos dos principais órgãos do país.É bom evitar o período noturno, pois não tem muito movimento no lugar. Mas é lindo para tirar uma foto do Congresso Nacional com as luzes.;5.0;set de 2018
A Praça dos Três Poderes tem uma simbologia própria: ela reflete o centro do poder do nosso país. Não possui árvores nem estruturas que pudessem  atrapalhar a visão de quem visita este local, para um fim único: de lá, de qualquer ponto onde você estiver (estando na praça) o turista consegue vislumbrar os três monunentos erguidos para perpetuar os três poderes que emanam da Capital Federal: Poder Judiciário (Supremo Tribunal Federal), o Poder Executivo (Palácio do Planalto) e o Poder Legislativo (Congresso Nacional). Monumentos onde todas as decisões políticas que envolvem o futuro do país e de seus habitantes são tomadas. O subsolo onde tem uma enorme maquete do Plano Piloto, estava fechada para visitação. O projeto inicial feito por Oscar Niemeyer foi alterado e atualmente há algumas árvores plantadas em alguns locais e foi construída uma ciclovia. Adorei conhecer e recomendo.  ;5.0;abr de 2019
Uma praça que mais parece uma galeria de arte a céu aberto! Adoramos passear por lá, tinha pouca gente e estava muito limpa!;5.0;abr de 2019
Local importante para todos nós.  Devemos ir conhecer. Nela vemos todos os prédios grandiosos da nossa capital. Imprescindível!;4.0;mai de 2019
Falta um pouco de cuidado e limpeza com o local. Existem muitos ambulantes na área vendendo lembranças da cidade (mais baratos do que na igrejinha).;3.0;abr de 2019
"Estar na Praça dos Três Poderes é se sentir no centro do poder do nosso país, literalmente falando! Judiciário, Executivo e Legislativo, independentes e harmônicos, hipoteticamente, claro! E no meio deles todos, os famosos candangos! Conhecer nossa capital e chegar perto desses ""monumentos"" que só vemos pela TV é uma experiência pela qual todos os brasileiros deveriam passar. ";5.0;dez de 2018
Troca da bandeira que é realizada no primeiro domingo do mês ... passeio legal em família... com execução do hino Nacional, hino da bandeira e salva de canhões ;5.0;abr de 2019
Bem localizada. Nada muito atrativo. O mais legal é ver os três poderes realmente bem próximos. Legal. ;3.0;mar de 2019
"Construída para ser a Capital do Brasil, totalmente planejada - exceto invasões e assentos, Brasília é uma inspiração para modelo de cidades planejadas, mas que, infelizmente sucumbiu a vários problemas, tais como: Super população, pobreza, abandono estrutural, engarrafamentos, e a pior de todas: a corrupção, que rouba as verbas públicas, trazendo sofrimento para os mais pobres, e luxo para os Pets dos ricos, aliás, milionários que povoam as margens do Lago Paranoá - Gilmar Mendes, Ministro do STF é um destes ""ilustres"" moradores....";5.0;jan de 2019
Um dos pontos turísticos da cidade de Brasília, praça onde reúne de cada um dos lados o Judiciário, Legislativo e Executivo.;3.0;jan de 2019
Excelente ponto turístico de Brasília! Além de estar bem no centro da capital do pais, você vai estar exatamente no centro do poder, entre a o Judiciário, legislativo e executivo... sem contar que vai poder descer no subsolo da praça e conhecer uma maquete gigante de todo plano piloto! é muito lega!;5.0;dez de 2018
A limpeza do local deixa muito a desejar. Um local tão importante para a cidade merecia melhor cuidado;3.0;jan de 2019
Fui a Praça dos Três Poderes e no mesmo dia conheci aí STF e o congresso nacional! Recomendo! É o centro político brasileiro! Recomendo fazer suas visitas guiadas a cada um dos três poderes!;5.0;abr de 2019
Infelizmente, o cartão postal da cidade, ou nossa sala de visitas da cidade está assim, ABANDONADO. Minha casa jamais esteve desta forma....;1.0;fev de 2019
O título é mais uma crítica à situação de infraestrutura do local que uma crítica política. Sou defensor da democracia e defendo o equilíbrio entre os três poderes. Aquele espaço me dá vergonha. Está jogado às traças, as pedras portuguesas depredadas literalmente, sem sinalização, atrações fechadas, sem guias. E além do mais com cercas em volta dos prédios pois receiam as manifestações justas de indignação popular. Uma vergonha para o turismo cívico. Mas, tem de ser visitada;3.0;abr de 2019
O lugar é bonito, alguns artesãos da cidade vendem lembrancinhas. Fica próximo ao Palácio do Planalto e do Supremo Tribunal Federal.;5.0;mar de 2019
A Praça dos 3 Poderes é moderna, ampla, com visual futurista!Adoro a forma do Congresso, da Palácio do Planalto e o Palácio da Justiça, o conjunto é único, maravilhoso!;5.0;mar de 2019
"Trata-se de uma visita de conhecimento, que é o significado dos tres personagens ali representados nas tres estatuas; alem disso, temos uma visão dos tres prédios que representam os tres poderes - legislativo, judiciário e executivo.";3.0;dez de 2018
Conhecer a cidade de onde partem as principais decisões que comandam um país, onde são intensificadas nosssas atenções.;5.0;jul de 2018
Praça aonde se encontra os três poderes. Próximo do Parthenon, e da bandeira do Brasil. Há também um museu com uma maquete que representa o plano piloto. E neste local também há um centro de atendimento ao turista.;4.0;mar de 2019
Tem seu charme e importância por ser o centro dos poderes do país,tem monumentos interessantes,o acesso ao centro Lucio Costa,mas a praça em si, está com vários pontos irregulares no calçamento,como pedras soltas, mato por falta de conservação, algo imperdoável pela sua história;3.0;mar de 2019
A praça dos três poderes é o símbolo da democracia brasileira. Parada obrigatória pra quem vai a Brasília, rende belas fotos e uma boa aula de história. Recomendo a visita ao STF, lá o pessoal do cerimonial conta um pouco da história da praça e de locais interessantes que ali estão, como o pombal construído por Oscar Niemeyer a pedido da esposa do então presidente Jânio Quadros.;5.0;mar de 2019
"Visita rápida onde é possível visualizar os prédios dos 3 poderes. O destaque fica para a escultura ""os dois guerreiros"" de Bruno Giorgio, feita em homenagem aos construtores da cidade (candangos). Outro destaque fica para a imensa bandeira nacional que até pouco tempo atrás era a maior do mundo. Essa visita nos faz perceber o quão extraordinária foi a obra de Niemeyer e de todos os que idealizaram a construção da cidade.";4.0;mar de 2019
É uma espaço amplo e ao mesmo tempo limitado pelas 3 casas. As edificações são lindas com estilo característico de cada função, com seus símbolos, história e projeções para as próximas gerações. A visita em todos os espaços nos remete à grandiosidade da nossa Nação. Caminhar no entorno da maquete da cidade de Brasília nos coloca diante de uma bela criação da engenharia, da arquitetura emanadas do sonho de JK. Imperdível visitar a Praça dos Três Poderes, que poderia ser Quatro.;5.0;jan de 2019
Culturalmente, a visita é muito enriquecedora. Além do Congresso, Palácio do Planalto e STF, RECOMENDO também visitar o Panteão da Pátria. Visitar Brasília requer obrigatoriamente visitar a Praça dos Três Poderes. Quem sabia que a sede dos Três Poderes são equidistante, simbolizando o equilíbrio entre os três poderes, por exemplo? A maquete de Brasília, que também fica na Praça, merece uma visita também. ;5.0;mar de 2019
Uma visita indispensável para qualquer brasileiro que deseje conhecer e aprender mais sobre a nossa história. Em Brasília a história do Brasil e da construção da cidade se fundem de forma maravilhosa. Não é possível conhecer Brasília sem se apaixonar por ela é pela nossa história.;5.0;fev de 2019
A praça dos três poderes é excelente. Fica de frente com o palácio do Planalto e no primeiro domingo de cada mês ocorre a troca da bandeira. Cerimônia imperdível.;5.0;mar de 2019
Não há no mundo uma praça moderna, que simbolize os princípios da democracia tão excelente. O Oscar Niemeyer foi um verdadeiro gênio! Uma visita de 15 minutos para tirar fotos é suficiente.;5.0;mar de 2019
Ver in loco as obras de Niemeyer não tem preço! Somente ao vivo pode-se ter a noção da grandiosidade dos monumentos e seus significados.;5.0;jan de 2019
A Capital de nosso país é um verdadeiro Oásis para os Poderes e seus suntuosos palácios, serviçais , e outros atores, distanciando-se, é muito, da realidade das ruas do nosso querido Brasil 🇧🇷;3.0;set de 2018
Local interessante pra tirar uma foto rápida, visualizar os prédios dos 3 poderes da democracia nacional (executivo, legislativo e judiciário);4.0;mar de 2019
Local já histórico no Brasil, onde os três poderes estão reunidos. STF, pelo judiciário, Congresso, pelo legislativo, e Planalto, pelo executivo. Há também o Museu da Cidade e, no subterrâneo, o Espaço Lúcio Costa, com uma maquete de Brasília. Esculturas como “A Justiça”, em frente ao STF, e “Guerreiros” podem ser vistas. ;4.0;jan de 2019
"Coseguimos ver a evolução dos ""Dragões da Independência"" em frente ao Palácio do Planalto.Visitamos também o Museu em homenagem a Lucio Costa, que foi responsável pelo planejamento da cidade de Brasília. Visitamos o STF e o Congresso Nacional também.Recomendo que se visite os 3 prédios que representam os 3 poderes: Palácio do Planalto (Poder Executivo), Palácio do Congresso Nacional (Poder Legislativo) e Supremo Tribunal Federal (STF) (Poder Judiciário).";5.0;mar de 2019
Na época que faz muito sol é um péssimo lugar pra visitar!  Não tem nenhuma proteção para os visitantes, e nenhum lugar pra comprar uma água ou suco!;3.0;ago de 2018
Ponto da cidade onde se pode ver o STF, palácio do planalto e congresso nacional, além de ter uma maquete gigante de Brasília na parte de baixo e também o Panteão nacional, com bom conteúdo sobre Tiradentes e Tancredo Neves.;5.0;fev de 2019
Além dos palácios já conhecidos, vale a pena ir na panteão dos heróis da pátria, no bandeirão e no sub solo da praça ver a maquete do plano piloto.;4.0;fev de 2019
Ideal parar o carro e fazer tudo que tem por perto caminhando. É uma praça com amplo espaço entre os 3 edifícios monumentais que representam os poderes: executivo, judiciário e legislativo.Possível ver “os candangos”, símbolo de Brasília. ;5.0;fev de 2019
Vale a pena visitar esse local. Todos os três poderes reunidos e essa praça bem no meio deles. Vale muitas fotos aqui. STF, Planalto, Congresso, Executivo, Legislativo e Judiciário. Infelizmente há uma barreira que impede de tirar foto bem na frente do local, mas de onde conseguimos tirar fotos é até razoável. Há alguns ambulantes vendendo souvenirs como imagens dos prédios, chaveiros, etc. Aqui é muito fácil parar o carro. Há estacionamento bem perto. Na praça em si, esculturas arquitetônicas muito bonitas. Fique um pouco, tire uma foto 360º, afinal em todos os lados há uma boa foto de um prédio importante do Brasil.;4.0;mai de 2018
É bem bacana, uma experiência incrível para quem sempre acompanha pela TV os acontecimentos políticos e históricos do País. Ali é o encontro dos poderes, Executivo, Legislativo e Judiciário... com o STF, Plantao e Congresso Nacional em um só lugar. Recomendo!;5.0;nov de 2018
procure ir a brasília no primeiro domingo do mês, pois neste fazem a troca a bandeira nacional, q fica na praça dos três poderes q conta c a presença das forças armadas . ;4.0;fev de 2019
A praça possui os ícones da política e da história nacionais. Pode fazer ótimas fotos, mas há barreiras para que não se aproximem dos prédio. Isso incomoda e atrapalha.;5.0;fev de 2019
Podemos perceber a importância da praça dos três poderes através duas visões diferentes: é possível ver a grandiosidade arquitetônica dos prédios e esculturas de Lúcio Costa / Oscar Niemeyer.... Podemos também imaginar que estamos no verdadeiro centro de poder no Brasil, através do triangulo STF, Congresso Nacional e Palácio do Planalto... De maneira que você enxergue....é realmente uma visita imperdível...Está realmente meio abandonada, mas isso não desabona a visita.Visite o Espaço Lucio Costa, descendo uma escadinha na praça e veja uma maquete enorme....Também não deixe de tirar foto com a  famosa Escultura dos Candango, no centro da praça, que foi feita para homenagear dois operários que morreram soterrados durante as obras de construção da Capital;5.0;mar de 2018
Para vc que deseja aprender um pouco sobre a história de Brasília não pode deixar de visitar a praça dos três poderes, uma praça enorme onde se encontram as casas dos três poderes!!;5.0;jan de 2019
No dia em que fui, carecia um tanto mais de limpeza e melhor sinalização quanto aos locais de estacionamento. Excelente local para registros em fotos!;4.0;jan de 2019
Mesmo precisando de um cuidado maior de manutenção, é imperdível.No primeiro domingo do mês tem a cerimonia da troca da bandeira.;5.0;jan de 2019
Uma praça com monumentos e palácios. Bom para turistar e tirar fotos, também para os amantes da arquitetura.;5.0;abr de 2018
O local, assim como a maioria dos pontos turísticos da cidade, oferece uma arquitetura única. Ele fica atrás do congresso nacional, possui um pequeno museu e também a bandeira do Brasil. Um evento que vale a pena ir é a cerimônia da troca da bandeira, que ocorre em um domingo por mês (se informar melhor) e alguns tiros de canhão são disparados pelos militares.;5.0;ago de 2018
